,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter8_cv_split2,0.8387096774193549,0.8307692307692308,0.8387096774193549,0.968,0.999047619047619,0.84
iter8_cv_split3,0.8387096774193549,0.7461538461538462,0.8387096774193549,0.976,0.9995238095238095,0.84
iter8_cv_split4,0.8387096774193549,0.6615384615384615,0.8387096774193549,0.984,0.999047619047619,0.84
iter8_cv_split5,0.8387096774193549,0.8153846153846154,0.8387096774193549,0.976,0.9990476190476191,0.84
iter9_cv_split1,0.84375,0.6074074074074074,0.84375,0.9758064516129032,0.9971153846153846,0.8387096774193549
iter9_cv_split2,0.8387096774193549,0.8153846153846155,0.8387096774193549,0.968,0.999047619047619,0.84
iter9_cv_split3,0.8387096774193549,0.8,0.8387096774193549,0.976,1.0,0.84
iter9_cv_split4,0.8387096774193549,0.6923076923076923,0.8387096774193549,0.976,0.999047619047619,0.84
iter9_cv_split5,0.8387096774193549,0.6846153846153846,0.8387096774193549,0.984,1.0,0.84
iter10_cv_split1,0.84375,0.674074074074074,0.84375,0.9758064516129032,1.0,0.8387096774193549
iter10_cv_split2,0.8387096774193549,0.5692307692307692,0.8387096774193549,0.976,0.9995238095238095,0.84
iter10_cv_split3,0.8387096774193549,0.8923076923076922,0.8387096774193549,0.968,0.999047619047619,0.84
iter10_cv_split4,0.8387096774193549,0.7076923076923076,0.8387096774193549,0.976,0.9995238095238095,0.84
iter10_cv_split5,0.8387096774193549,0.6692307692307692,0.8387096774193549,0.976,0.9976190476190476,0.84
iter11_cv_split1,0.84375,0.6518518518518519,0.84375,0.9919354838709677,1.0,0.8387096774193549
iter11_cv_split2,0.8387096774193549,0.6846153846153846,0.8387096774193549,0.968,0.9980952380952381,0.84
iter11_cv_split3,0.8387096774193549,0.7076923076923076,0.8387096774193549,0.976,0.9980952380952381,0.84
iter11_cv_split4,0.8387096774193549,0.4076923076923077,0.8387096774193549,0.992,1.0,0.84
iter11_cv_split5,0.8709677419354839,0.9153846153846154,0.8387096774193549,0.976,0.999047619047619,0.84
iter12_cv_split1,0.84375,0.9185185185185185,0.84375,0.9758064516129032,1.0,0.8387096774193549
iter12_cv_split2,0.8387096774193549,0.7846153846153846,0.8387096774193549,0.976,0.9990476190476191,0.84
iter12_cv_split3,0.8387096774193549,0.3,0.8387096774193549,0.992,1.0,0.84
iter12_cv_split4,0.8387096774193549,0.7923076923076923,0.8387096774193549,0.976,0.9980952380952381,0.84
iter12_cv_split5,0.8387096774193549,0.7846153846153846,0.8387096774193549,0.984,0.9980952380952381,0.84
