"selectedUser","currentDate","symbol","coinHoldingQty","coinHoldingValue"
"anbessa100","2017-11-20","seq",4583.30850707892,611.812102684444
"anbessa100","2017-11-20","ptoy",5094.78854080161,885.336689100719
"anbessa100","2017-11-20","rain",36375.5410861737,1173.14757557019
"anbessa100","2017-11-20","strat",131.578947368421,457.894736842105
"anbessa100","2017-11-20","edg",3363.02887832898,2219.51834700405
"anbessa100","2017-11-20","xvg",16399.3571451999,93.3615402276231
"anbessa100","2017-11-20","mer",2679.38481324688,485.509886929961
"anbessa100","2017-11-20","xby",11786.6151198699,220.421489356687
"anbessa100","2017-11-20","insn",0,0
"anbessa100","2017-11-20","crea",5978.68002702363,1173.35182738355
"anbessa100","2017-11-20","zec",5.85762192341568,1769.99761659852
"anbessa100","2017-11-20","wings",5183.70398976737,2448.32041511102
"anbessa100","2017-11-20","lbc",-2756.53712779857,859.262240403116
"anbessa100","2017-11-20","qtum",138.840680319334,2050.67684831656
"anbessa100","2017-11-20","xel",10414.7500633564,2680.05887805369
"anbessa100","2017-11-20","waves",447.761194029851,2359.70149253731
"anbessa100","2017-11-20","ant",-264.550264550265,187.830687830688
"anbessa100","2017-11-20","bay",-16026.4115261952,-369.633155440165
"anbessa100","2017-11-20","dct",2801.73259143454,1629.60254621458
"anbessa100","2017-11-20","nmr",48.0769230769231,545.192307692308
"anbessa100","2017-11-20","xcp",90.00900090009,1330.33303330333
"anbessa100","2017-11-20","bitb",92191.3893242371,334.378169079008
"anbessa100","2017-11-20","nxc",4843.24826974956,760.704789488214
"anbessa100","2017-11-20","cfi",11402.5085518814,1038.88255416192
"anbessa100","2017-11-20","cvc",2820.28575135233,887.972609384783
"anbessa100","2017-11-20","dgb",55981.6380227285,489.671387784807
"anbessa100","2017-11-20","pay",1875,3731.25
"anbessa100","2017-11-20","qrl",884.955752212389,625.421238938053
"anbessa100","2017-11-20","steem",276.243093922652,250.902762430939
"anbessa100","2017-11-20","omg",111.296605453534,893.711741791875
"anbessa100","2017-11-20","msp",6231.92741050952,720.560374912753
"anbessa100","2017-11-20","gbyte",2.29557871539415,541.986134704559
"anbessa100","2017-11-20","sky",60.0600600600601,279.87987987988
"anbessa100","2017-11-20","sngls",8478.02495930548,1141.18454964731
"anbessa100","2017-11-20","trst",-3325.79486497273,-125.435679127311
"anbessa100","2017-11-20","tit",62613.486945088,303.738025170622
"anbessa100","2017-11-20","nebl",143.575017946877,439.339554917444
"anbessa100","2017-11-20","xzc",37.8787878787879,978.030303030303
"anbessa100","2017-11-20","mtl",239.234449760766,1031.1004784689
"anbessa100","2017-11-20","adx",689.655172413793,703.448275862069
"anbessa100","2017-11-20","powr",1643.75815714985,920.05417826886
"anbessa100","2017-11-20","bch",0,0
"anbessa100","2017-11-20","qwark",0,0
"anbessa100","2017-11-20","orme",0,0
"anbessa100","2017-11-20","link",0,0
"anbessa100","2017-11-20","appc",0,0
"anbessa100","2017-11-20","brd",0,0
"anbessa100","2017-11-20","eth",0,0
"anbessa100","2017-11-20","ost",0,0
"anbessa100","2017-11-20","pot",0,0
"anbessa100","2017-11-20","sphtx",0,0
"anbessa100","2017-11-21","nxt",30418.9356657762,3828.3447292806
"anbessa100","2017-11-21","posw",7576.81947848751,769.956395403901
"anbessa100","2017-11-21","mue",75875.6742588326,8667.65764895775
"anbessa100","2017-11-21","ark",2645.50264550265,8174.60317460317
"anbessa100","2017-11-21","etc",46.6522234087603,830.409576675934
"anbessa100","2017-11-21","btc",0.824001816380817,6650.73290048183
"anbessa100","2017-11-21","sc",90403.6523075532,398.860913980925
"anbessa100","2017-11-21","tkn",1324.50331125828,1602.64900662252
"anbessa100","2017-11-21","atms",22911.0820904071,649.208422113776
"anbessa100","2017-11-21","neo",-7.45323097562794,-26.682566892748
"anbessa100","2017-11-21","emd",56876.3508133318,417.415538619042
"anbessa100","2017-11-21","netko",4932.93672522063,870.170038328918
"anbessa100","2017-11-21","pivx",366.97247706422,1089.90825688073
"anbessa100","2017-11-21","eqt",13331.9556979112,5038.59934473438
"anbessa100","2017-11-21","seq",4583.30850707892,656.283945128631
"anbessa100","2017-11-21","ptoy",5094.78854080161,903.596411230952
"anbessa100","2017-11-21","rain",36375.5410861737,1074.27885489797
"anbessa100","2017-11-21","strat",131.578947368421,455.263157894737
"anbessa100","2017-11-21","edg",3363.02887832898,2190.50213384182
"anbessa100","2017-11-21","xvg",16399.3571451999,99.3637049427662
"anbessa100","2017-11-21","mer",2679.38481324688,444.225925727453
"anbessa100","2017-11-21","xby",11786.6151198699,198.050493859173
"anbessa100","2017-11-21","insn",0,0
"anbessa100","2017-11-21","crea",5978.68002702363,1118.21046149431
"anbessa100","2017-11-21","zec",5.85762192341568,1702.45923582153
"anbessa100","2017-11-21","wings",5183.70398976737,2494.05623541273
"anbessa100","2017-11-21","lbc",-2756.53712779857,876.678041976548
"anbessa100","2017-11-21","qtum",138.840680319334,1964.59562651857
"anbessa100","2017-11-21","xel",10414.7500633564,2582.14981270808
"anbessa100","2017-11-21","waves",447.761194029851,2323.88059701493
"anbessa100","2017-11-21","ant",-264.550264550265,158.730158730159
"anbessa100","2017-11-21","bay",-16026.4115261952,-332.515986345497
"anbessa100","2017-11-21","dct",2801.73259143454,1882.1787393324
"anbessa100","2017-11-21","nmr",48.0769230769231,563.942307692308
"anbessa100","2017-11-21","xcp",90.00900090009,1243.92439243924
"anbessa100","2017-11-21","bitb",92191.3893242371,321.010417626994
"anbessa100","2017-11-21","nxc",4843.24826974956,793.164239392076
"anbessa100","2017-11-21","cfi",11402.5085518814,999.874572405929
"anbessa100","2017-11-21","cvc",2820.28575135233,857.750427273291
"anbessa100","2017-11-21","dgb",55981.6380227285,503.27492582433
"anbessa100","2017-11-21","pay",1875,3506.25
"anbessa100","2017-11-21","qrl",884.955752212389,638.311504424779
"anbessa100","2017-11-21","steem",276.243093922652,246.346685082873
"anbessa100","2017-11-21","omg",111.296605453534,851.419031719533
"anbessa100","2017-11-21","msp",6231.92741050952,676.089340911357
"anbessa100","2017-11-21","gbyte",2.29557871539415,521.486616776089
"anbessa100","2017-11-21","sky",60.0600600600601,250.45045045045
"anbessa100","2017-11-21","sngls",8478.02495930548,1104.81382257189
"anbessa100","2017-11-21","trst",-3325.79486497273,-189.643474790475
"anbessa100","2017-11-21","tit",62613.486945088,310.750735708472
"anbessa100","2017-11-21","nebl",143.575017946877,435.032304379038
"anbessa100","2017-11-21","xzc",37.8787878787879,1225.37878787879
"anbessa100","2017-11-21","mtl",239.234449760766,1071.77033492823
"anbessa100","2017-11-21","adx",689.655172413793,717.241379310345
"anbessa100","2017-11-21","powr",1643.75815714985,1047.28270339042
"anbessa100","2017-11-21","bch",0,0
"anbessa100","2017-11-21","qwark",0,0
"anbessa100","2017-11-21","orme",0,0
"anbessa100","2017-11-21","link",0,0
"anbessa100","2017-11-21","appc",0,0
"anbessa100","2017-11-21","brd",0,0
"anbessa100","2017-11-21","eth",0,0
"anbessa100","2017-11-21","ost",0,0
"anbessa100","2017-11-21","pot",0,0
"anbessa100","2017-11-21","sphtx",0,0
"anbessa100","2017-11-22","nxt",30418.9356657762,3837.59208572299
"anbessa100","2017-11-22","posw",7576.81947848751,1028.13651913336
"anbessa100","2017-11-22","mue",75875.6742588326,9920.82028501663
"anbessa100","2017-11-22","ark",2645.50264550265,8227.51322751323
"anbessa100","2017-11-22","etc",46.6522234087603,839.273499123598
"anbessa100","2017-11-22","btc",0.824001816380817,6800.94019158989
"anbessa100","2017-11-22","sc",90403.6523075532,487.366089590019
"anbessa100","2017-11-22","tkn",1324.50331125828,1668.87417218543
"anbessa100","2017-11-22","atms",22911.0820904071,667.285265883108
"anbessa100","2017-11-22","neo",-7.45323097562794,-37.8624133561899
"anbessa100","2017-11-22","emd",56876.3508133318,471.277442839267
"anbessa100","2017-11-22","netko",4932.93672522063,882.147208697754
"anbessa100","2017-11-22","pivx",366.97247706422,1119.26605504587
"anbessa100","2017-11-22","eqt",13331.9556979112,4554.6360209445
"anbessa100","2017-11-22","seq",4583.30850707892,673.888433104321
"anbessa100","2017-11-22","ptoy",5094.78854080161,881.683725716964
"anbessa100","2017-11-22","rain",36375.5410861737,1156.56032883489
"anbessa100","2017-11-22","strat",131.578947368421,490.789473684211
"anbessa100","2017-11-22","edg",3363.02887832898,2471.43947725079
"anbessa100","2017-11-22","xvg",16399.3571451999,94.3783003706255
"anbessa100","2017-11-22","mer",2679.38481324688,432.650983334226
"anbessa100","2017-11-22","xby",11786.6151198699,232.514556469673
"anbessa100","2017-11-22","insn",0,0
"anbessa100","2017-11-22","crea",5978.68002702363,1182.46333574473
"anbessa100","2017-11-22","zec",5.85762192341568,1872.8574575737
"anbessa100","2017-11-22","wings",5183.70398976737,2626.0903597361
"anbessa100","2017-11-22","lbc",-2756.53712779857,820.75341672777
"anbessa100","2017-11-22","qtum",138.840680319334,1971.53766053454
"anbessa100","2017-11-22","xel",10414.7500633564,2673.54965926409
"anbessa100","2017-11-22","waves",447.761194029851,2368.65671641791
"anbessa100","2017-11-22","ant",-264.550264550265,140.21164021164
"anbessa100","2017-11-22","bay",-16026.4115261952,-439.1557286408
"anbessa100","2017-11-22","dct",2801.73259143454,1921.45622853172
"anbessa100","2017-11-22","nmr",48.0769230769231,609.134615384615
"anbessa100","2017-11-22","xcp",90.00900090009,1270.92709270927
"anbessa100","2017-11-22","bitb",92191.3893242371,334.562551857656
"anbessa100","2017-11-22","nxc",4843.24826974956,801.102323306195
"anbessa100","2017-11-22","cfi",11402.5085518814,1095.81527936146
"anbessa100","2017-11-22","cvc",2820.28575135233,861.887786470525
"anbessa100","2017-11-22","dgb",55981.6380227285,536.639982085876
"anbessa100","2017-11-22","pay",1875,3581.25
"anbessa100","2017-11-22","qrl",884.955752212389,847.799115044248
"anbessa100","2017-11-22","steem",276.243093922652,279.005524861878
"anbessa100","2017-11-22","omg",111.296605453534,883.695047301057
"anbessa100","2017-11-22","msp",6231.92741050952,693.146126233922
"anbessa100","2017-11-22","gbyte",2.29557871539415,579.748404572793
"anbessa100","2017-11-22","sky",60.0600600600601,324.924924924925
"anbessa100","2017-11-22","sngls",8478.02495930548,1107.58613673359
"anbessa100","2017-11-22","trst",-3325.79486497273,-342.08793401623
"anbessa100","2017-11-22","tit",62613.486945088,333.980339365099
"anbessa100","2017-11-22","nebl",143.575017946877,419.239052404882
"anbessa100","2017-11-22","xzc",37.8787878787879,1458.33333333333
"anbessa100","2017-11-22","mtl",239.234449760766,1055.02392344498
"anbessa100","2017-11-22","adx",689.655172413793,744.827586206897
"anbessa100","2017-11-22","powr",1643.75815714985,1380.99684069682
"anbessa100","2017-11-22","bch",0,0
"anbessa100","2017-11-22","qwark",0,0
"anbessa100","2017-11-22","orme",0,0
"anbessa100","2017-11-22","link",0,0
"anbessa100","2017-11-22","appc",0,0
"anbessa100","2017-11-22","brd",0,0
"anbessa100","2017-11-22","eth",0,0
"anbessa100","2017-11-22","ost",0,0
"anbessa100","2017-11-22","pot",0,0
"anbessa100","2017-11-22","sphtx",0,0
"anbessa100","2017-11-23","nxt",30418.9356657762,3414.64720422604
"anbessa100","2017-11-23","posw",7576.81947848751,980.61470736429
"anbessa100","2017-11-23","mue",75875.6742588326,11052.7335936099
"anbessa100","2017-11-23","ark",2645.50264550265,7910.05291005291
"anbessa100","2017-11-23","etc",46.6522234087603,850.470032741701
"anbessa100","2017-11-23","btc",0.824001816380817,6623.96108146762
"anbessa100","2017-11-23","sc",90403.6523075532,476.879265922343
"anbessa100","2017-11-23","tkn",1324.50331125828,1668.87417218543
"anbessa100","2017-11-23","atms",22911.0820904071,643.984695397164
"anbessa100","2017-11-23","neo",-7.45323097562794,-30.7073116195871
"anbessa100","2017-11-23","emd",56876.3508133318,456.205209873735
"anbessa100","2017-11-23","netko",4932.93672522063,910.437600816894
"anbessa100","2017-11-23","pivx",366.97247706422,1115.59633027523
"anbessa100","2017-11-23","eqt",13331.9556979112,4607.49722528672
"anbessa100","2017-11-23","seq",4583.30850707892,659.900175540716
"anbessa100","2017-11-23","ptoy",5094.78854080161,843.151839982881
"anbessa100","2017-11-23","rain",36375.5410861737,1048.9251027609
"anbessa100","2017-11-23","strat",131.578947368421,526.315789473684
"anbessa100","2017-11-23","edg",3363.02887832898,2229.69487238987
"anbessa100","2017-11-23","xvg",16399.3571451999,88.3105382269015
"anbessa100","2017-11-23","mer",2679.38481324688,408.517764321312
"anbessa100","2017-11-23","xby",11786.6151198699,211.852620164541
"anbessa100","2017-11-23","insn",0,0
"anbessa100","2017-11-23","crea",5978.68002702363,1190.044302019
"anbessa100","2017-11-23","zec",5.85762192341568,1824.94211024016
"anbessa100","2017-11-23","wings",5183.70398976737,2529.90673220596
"anbessa100","2017-11-23","lbc",-2756.53712779857,846.739292231527
"anbessa100","2017-11-23","qtum",138.840680319334,1936.8274904547
"anbessa100","2017-11-23","xel",10414.7500633564,2715.71898227062
"anbessa100","2017-11-23","waves",447.761194029851,2323.88059701493
"anbessa100","2017-11-23","ant",-264.550264550265,156.084656084656
"anbessa100","2017-11-23","bay",-16026.4115261952,-387.93531740308
"anbessa100","2017-11-23","dct",2801.73259143454,1854.12779262696
"anbessa100","2017-11-23","nmr",48.0769230769231,621.153846153846
"anbessa100","2017-11-23","xcp",90.00900090009,1422.14221422142
"anbessa100","2017-11-23","bitb",92191.3893242371,311.975661473218
"anbessa100","2017-11-23","nxc",4843.24826974956,809.917035157139
"anbessa100","2017-11-23","cfi",11402.5085518814,1111.93842645382
"anbessa100","2017-11-23","cvc",2820.28575135233,887.896461669496
"anbessa100","2017-11-23","dgb",55981.6380227285,527.011140345967
"anbessa100","2017-11-23","pay",1875,3525
"anbessa100","2017-11-23","qrl",884.955752212389,737.521238938053
"anbessa100","2017-11-23","steem",276.243093922652,264.960220994475
"anbessa100","2017-11-23","omg",111.296605453534,859.20979410128
"anbessa100","2017-11-23","msp",6231.92741050952,798.284973576628
"anbessa100","2017-11-23","gbyte",2.29557871539415,630.503649970158
"anbessa100","2017-11-23","sky",60.0600600600601,328.528528528529
"anbessa100","2017-11-23","sngls",8478.02495930548,1068.28201302225
"anbessa100","2017-11-23","trst",-3325.79486497273,-192.856192630039
"anbessa100","2017-11-23","tit",62613.486945088,312.190845908209
"anbessa100","2017-11-23","nebl",143.575017946877,391.959798994975
"anbessa100","2017-11-23","xzc",37.8787878787879,1322.34848484848
"anbessa100","2017-11-23","mtl",239.234449760766,1045.45454545455
"anbessa100","2017-11-23","adx",689.655172413793,717.241379310345
"anbessa100","2017-11-23","powr",1643.75815714985,1225.7060763164
"anbessa100","2017-11-23","bch",0,0
"anbessa100","2017-11-23","qwark",0,0
"anbessa100","2017-11-23","orme",0,0
"anbessa100","2017-11-23","link",0,0
"anbessa100","2017-11-23","appc",0,0
"anbessa100","2017-11-23","brd",0,0
"anbessa100","2017-11-23","eth",0,0
"anbessa100","2017-11-23","ost",0,0
"anbessa100","2017-11-23","pot",0,0
"anbessa100","2017-11-23","sphtx",0,0
"anbessa100","2017-11-24","nxt",30418.9356657762,3833.05966430879
"anbessa100","2017-11-24","posw",7576.81947848751,875.21357159905
"anbessa100","2017-11-24","mue",75875.6742588326,10548.3121111372
"anbessa100","2017-11-24","ark",2645.50264550265,8121.69312169312
"anbessa100","2017-11-24","etc",46.6522234087603,1000.69019211791
"anbessa100","2017-11-24","btc",0.824001816380817,6801.05555184419
"anbessa100","2017-11-24","sc",90403.6523075532,456.719251457759
"anbessa100","2017-11-24","tkn",1324.50331125828,1695.3642384106
"anbessa100","2017-11-24","atms",22911.0820904071,563.566797259835
"anbessa100","2017-11-24","neo",-7.45323097562794,-29.887456212268
"anbessa100","2017-11-24","emd",56876.3508133318,487.600955522694
"anbessa100","2017-11-24","netko",4932.93672522063,711.0137678264
"anbessa100","2017-11-24","pivx",366.97247706422,1119.26605504587
"anbessa100","2017-11-24","eqt",13331.9556979112,4225.45670280738
"anbessa100","2017-11-24","seq",4583.30850707892,655.68811502271
"anbessa100","2017-11-24","ptoy",5094.78854080161,854.543787160114
"anbessa100","2017-11-24","rain",36375.5410861737,1171.80168055
"anbessa100","2017-11-24","strat",131.578947368421,559.21052631579
"anbessa100","2017-11-24","edg",3363.02887832898,2249.1970768553
"anbessa100","2017-11-24","xvg",16399.3571451999,89.0485092984355
"anbessa100","2017-11-24","mer",2679.38481324688,426.882267831306
"anbessa100","2017-11-24","xby",11786.6151198699,227.740977346126
"anbessa100","2017-11-24","insn",0,0
"anbessa100","2017-11-24","crea",5978.68002702363,1167.10410675531
"anbessa100","2017-11-24","zec",5.85762192341568,2028.84592939426
"anbessa100","2017-11-24","wings",5183.70398976737,2507.57533541805
"anbessa100","2017-11-24","lbc",-2756.53712779857,822.451443598494
"anbessa100","2017-11-24","qtum",138.840680319334,2003.47101700798
"anbessa100","2017-11-24","xel",10414.7500633564,2781.10278316838
"anbessa100","2017-11-24","waves",447.761194029851,2341.79104477612
"anbessa100","2017-11-24","ant",-264.550264550265,108.465608465609
"anbessa100","2017-11-24","bay",-16026.4115261952,-437.617193134285
"anbessa100","2017-11-24","dct",2801.73259143454,2231.19897344518
"anbessa100","2017-11-24","nmr",48.0769230769231,636.538461538462
"anbessa100","2017-11-24","xcp",90.00900090009,1546.35463546355
"anbessa100","2017-11-24","bitb",92191.3893242371,318.521250115239
"anbessa100","2017-11-24","nxc",4843.24826974956,901.037908104208
"anbessa100","2017-11-24","cfi",11402.5085518814,1086.27137970353
"anbessa100","2017-11-24","cvc",2820.28575135233,914.982486025484
"anbessa100","2017-11-24","dgb",55981.6380227285,567.373901360354
"anbessa100","2017-11-24","pay",1875,3562.5
"anbessa100","2017-11-24","qrl",884.955752212389,725.203539823009
"anbessa100","2017-11-24","steem",276.243093922652,261.063535911602
"anbessa100","2017-11-24","omg",111.296605453534,846.967167501391
"anbessa100","2017-11-24","msp",6231.92741050952,817.111626283777
"anbessa100","2017-11-24","gbyte",2.29557871539415,602.956705385428
"anbessa100","2017-11-24","sky",60.0600600600601,351.951951951952
"anbessa100","2017-11-24","sngls",8478.02495930548,1093.0208898535
"anbessa100","2017-11-24","trst",-3325.79486497273,-313.133563921777
"anbessa100","2017-11-24","tit",62613.486945088,335.295222590946
"anbessa100","2017-11-24","nebl",143.575017946877,501.076812634602
"anbessa100","2017-11-24","xzc",37.8787878787879,1372.72727272727
"anbessa100","2017-11-24","mtl",239.234449760766,1184.21052631579
"anbessa100","2017-11-24","adx",689.655172413793,710.344827586207
"anbessa100","2017-11-24","powr",1643.75815714985,1305.64861053123
"anbessa100","2017-11-24","bch",0,0
"anbessa100","2017-11-24","qwark",0,0
"anbessa100","2017-11-24","orme",0,0
"anbessa100","2017-11-24","link",0,0
"anbessa100","2017-11-24","appc",0,0
"anbessa100","2017-11-24","brd",0,0
"anbessa100","2017-11-24","eth",0,0
"anbessa100","2017-11-24","ost",0,0
"anbessa100","2017-11-24","pot",0,0
"anbessa100","2017-11-24","sphtx",0,0
"anbessa100","2017-11-25","nxt",30418.9356657762,4110.02407354569
"anbessa100","2017-11-25","posw",7576.81947848751,915.347984376598
"anbessa100","2017-11-25","mue",75875.6742588326,11167.9887428091
"anbessa100","2017-11-25","ark",2645.50264550265,8412.69841269841
"anbessa100","2017-11-25","etc",46.6522234087603,1012.81977020419
"anbessa100","2017-11-25","btc",0.824001816380817,7243.73404765845
"anbessa100","2017-11-25","sc",90403.6523075532,487.004474980789
"anbessa100","2017-11-25","tkn",1324.50331125828,1788.07947019868
"anbessa100","2017-11-25","atms",22911.0820904071,599.353907485051
"anbessa100","2017-11-25","neo",-7.45323097562794,-54.7812476708653
"anbessa100","2017-11-25","emd",56876.3508133318,522.579911272893
"anbessa100","2017-11-25","netko",4932.93672522063,841.095309270468
"anbessa100","2017-11-25","pivx",366.97247706422,1196.33027522936
"anbessa100","2017-11-25","eqt",13331.9556979112,4014.29185650816
"anbessa100","2017-11-25","seq",4583.30850707892,649.624397867845
"anbessa100","2017-11-25","ptoy",5094.78854080161,887.338940997254
"anbessa100","2017-11-25","rain",36375.5410861737,1112.76417736714
"anbessa100","2017-11-25","strat",131.578947368421,630.263157894737
"anbessa100","2017-11-25","edg",3363.02887832898,2460.78203873537
"anbessa100","2017-11-25","xvg",16399.3571451999,91.9019974417003
"anbessa100","2017-11-25","mer",2679.38481324688,449.820481217512
"anbessa100","2017-11-25","xby",11786.6151198699,240.446948445345
"anbessa100","2017-11-25","insn",0,0
"anbessa100","2017-11-25","crea",5978.68002702363,1228.33176891206
"anbessa100","2017-11-25","zec",5.85762192341568,2019.12227700139
"anbessa100","2017-11-25","wings",5183.70398976737,2660.91448313935
"anbessa100","2017-11-25","lbc",-2756.53712779857,749.590654236522
"anbessa100","2017-11-25","qtum",138.840680319334,2011.80145782714
"anbessa100","2017-11-25","xel",10414.7500633564,2930.45029907691
"anbessa100","2017-11-25","waves",447.761194029851,2395.5223880597
"anbessa100","2017-11-25","ant",-264.550264550265,84.6560846560847
"anbessa100","2017-11-25","bay",-16026.4115261952,-532.28520601952
"anbessa100","2017-11-25","dct",2801.73259143454,2234.05113722326
"anbessa100","2017-11-25","nmr",48.0769230769231,722.596153846154
"anbessa100","2017-11-25","xcp",90.00900090009,1739.87398739874
"anbessa100","2017-11-25","bitb",92191.3893242371,315.017977320918
"anbessa100","2017-11-25","nxc",4843.24826974956,980.350941769626
"anbessa100","2017-11-25","cfi",11402.5085518814,1141.08323831243
"anbessa100","2017-11-25","cvc",2820.28575135233,957.74647887324
"anbessa100","2017-11-25","dgb",55981.6380227285,581.761182332195
"anbessa100","2017-11-25","pay",1875,3768.75
"anbessa100","2017-11-25","qrl",884.955752212389,869.097345132743
"anbessa100","2017-11-25","steem",276.243093922652,290.055248618785
"anbessa100","2017-11-25","omg",111.296605453534,970.506399554814
"anbessa100","2017-11-25","msp",6231.92741050952,804.523132914548
"anbessa100","2017-11-25","gbyte",2.29557871539415,598.365547954639
"anbessa100","2017-11-25","sky",60.0600600600601,374.774774774775
"anbessa100","2017-11-25","sngls",8478.02495930548,1102.0415084102
"anbessa100","2017-11-25","trst",-3325.79486497273,-519.582280164959
"anbessa100","2017-11-25","tit",62613.486945088,351.136434788053
"anbessa100","2017-11-25","nebl",143.575017946877,462.311557788945
"anbessa100","2017-11-25","xzc",37.8787878787879,1417.04545454545
"anbessa100","2017-11-25","mtl",239.234449760766,1198.56459330144
"anbessa100","2017-11-25","adx",689.655172413793,765.51724137931
"anbessa100","2017-11-25","powr",1643.75815714985,1297.67309595274
"anbessa100","2017-11-25","bch",0,0
"anbessa100","2017-11-25","qwark",0,0
"anbessa100","2017-11-25","orme",0,0
"anbessa100","2017-11-25","link",0,0
"anbessa100","2017-11-25","appc",0,0
"anbessa100","2017-11-25","brd",0,0
"anbessa100","2017-11-25","eth",0,0
"anbessa100","2017-11-25","ost",0,0
"anbessa100","2017-11-25","pot",0,0
"anbessa100","2017-11-25","sphtx",0,0
"anbessa100","2017-11-26","nxt",30418.9356657762,5032.99541951667
"anbessa100","2017-11-26","posw",7576.81947848751,978.65988793884
"anbessa100","2017-11-26","mue",75875.6742588326,11077.0138093727
"anbessa100","2017-11-26","ark",2645.50264550265,9285.71428571428
"anbessa100","2017-11-26","etc",46.6522234087603,1036.61240414265
"anbessa100","2017-11-26","btc",0.824001816380817,7688.39014783203
"anbessa100","2017-11-26","sc",90403.6523075532,505.175609094607
"anbessa100","2017-11-26","tkn",1324.50331125828,1933.77483443709
"anbessa100","2017-11-26","atms",22911.0820904071,661.626228606777
"anbessa100","2017-11-26","neo",-7.45323097562794,-57.09174927331
"anbessa100","2017-11-26","emd",56876.3508133318,555.056307587305
"anbessa100","2017-11-26","netko",4932.93672522063,830.232982601532
"anbessa100","2017-11-26","pivx",366.97247706422,1288.07339449541
"anbessa100","2017-11-26","eqt",13331.9556979112,3197.42959894144
"anbessa100","2017-11-26","seq",4583.30850707892,660.106424423534
"anbessa100","2017-11-26","ptoy",5094.78854080161,1045.42003984125
"anbessa100","2017-11-26","rain",36375.5410861737,786.730202611764
"anbessa100","2017-11-26","strat",131.578947368421,600
"anbessa100","2017-11-26","edg",3363.02887832898,2966.95824127042
"anbessa100","2017-11-26","xvg",16399.3571451999,111.54842730165
"anbessa100","2017-11-26","mer",2679.38481324688,482.013289748674
"anbessa100","2017-11-26","xby",11786.6151198699,244.878715730417
"anbessa100","2017-11-26","insn",0,0
"anbessa100","2017-11-26","crea",5978.68002702363,1300.74554139937
"anbessa100","2017-11-26","zec",5.85762192341568,1992.41152103061
"anbessa100","2017-11-26","wings",5183.70398976737,2919.5035566689
"anbessa100","2017-11-26","lbc",-2756.53712779857,720.660797080276
"anbessa100","2017-11-26","qtum",138.840680319334,2053.45366192294
"anbessa100","2017-11-26","xel",10414.7500633564,3051.36554731247
"anbessa100","2017-11-26","waves",447.761194029851,2543.28358208955
"anbessa100","2017-11-26","ant",-264.550264550265,84.6560846560847
"anbessa100","2017-11-26","bay",-16026.4115261952,-887.238168501691
"anbessa100","2017-11-26","dct",2801.73259143454,2664.61579840974
"anbessa100","2017-11-26","nmr",48.0769230769231,762.980769230769
"anbessa100","2017-11-26","xcp",90.00900090009,1793.87938793879
"anbessa100","2017-11-26","bitb",92191.3893242371,360.560523647091
"anbessa100","2017-11-26","nxc",4843.24826974956,952.705680645896
"anbessa100","2017-11-26","cfi",11402.5085518814,1222.08665906499
"anbessa100","2017-11-26","cvc",2820.28575135233,975.660933965829
"anbessa100","2017-11-26","dgb",55981.6380227285,600.235122879695
"anbessa100","2017-11-26","pay",1875,4387.5
"anbessa100","2017-11-26","qrl",884.955752212389,1070.79646017699
"anbessa100","2017-11-26","steem",276.243093922652,303.867403314917
"anbessa100","2017-11-26","omg",111.296605453534,944.908180300501
"anbessa100","2017-11-26","msp",6231.92741050952,809.814039286071
"anbessa100","2017-11-26","gbyte",2.29557871539415,607.111702860291
"anbessa100","2017-11-26","sky",60.0600600600601,524.924924924925
"anbessa100","2017-11-26","sngls",8478.02495930548,1370.34556429734
"anbessa100","2017-11-26","trst",-3325.79486497273,-582.479712651324
"anbessa100","2017-11-26","tit",62613.486945088,400.914156909398
"anbessa100","2017-11-26","nebl",143.575017946877,459.440057430007
"anbessa100","2017-11-26","xzc",37.8787878787879,1351.51515151515
"anbessa100","2017-11-26","mtl",239.234449760766,1217.7033492823
"anbessa100","2017-11-26","adx",689.655172413793,827.586206896552
"anbessa100","2017-11-26","powr",1643.75815714985,1253.06807460032
"anbessa100","2017-11-26","bch",0,0
"anbessa100","2017-11-26","qwark",0,0
"anbessa100","2017-11-26","orme",0,0
"anbessa100","2017-11-26","link",0,0
"anbessa100","2017-11-26","appc",0,0
"anbessa100","2017-11-26","brd",0,0
"anbessa100","2017-11-26","eth",0,0
"anbessa100","2017-11-26","ost",0,0
"anbessa100","2017-11-26","pot",0,0
"anbessa100","2017-11-26","sphtx",0,0
"anbessa100","2017-11-27","nxt",30418.9356657762,6049.8700198879
"anbessa100","2017-11-27","posw",7576.81947848751,1048.70758401746
"anbessa100","2017-11-27","mue",75875.6742588326,11096.3621063087
"anbessa100","2017-11-27","ark",2645.50264550265,10052.9100529101
"anbessa100","2017-11-27","etc",46.6522234087603,1201.29475277558
"anbessa100","2017-11-27","btc",0.824001816380817,8090.3382338626
"anbessa100","2017-11-27","sc",90403.6523075532,571.803100845274
"anbessa100","2017-11-27","tkn",1324.50331125828,2119.20529801325
"anbessa100","2017-11-27","atms",22911.0820904071,674.570989987857
"anbessa100","2017-11-27","neo",-7.45323097562794,-69.6877096221212
"anbessa100","2017-11-27","emd",56876.3508133318,573.256739847571
"anbessa100","2017-11-27","netko",4932.93672522063,854.216920959555
"anbessa100","2017-11-27","pivx",366.97247706422,1387.15596330275
"anbessa100","2017-11-27","eqt",13331.9556979112,2631.75471867907
