,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter74_cv_split4,0.7070707070707071,0.5757575757575758,0.98,0.575,0,2,3,0,50,7,0,17,20,23,0,0,0,225,5,0,3,144
iter74_cv_split5,0.7346938775510204,0.5816326530612245,0.9800498753117207,0.57356608478803,1,4,0,1,44,12,0,9,27,23,0,0,0,224,6,0,2,146
iter75_cv_split1,0.6336633663366337,0.5742574257425742,0.992462311557789,0.5753768844221105,1,3,2,0,41,17,0,15,22,22,0,0,0,226,3,0,0,147
iter75_cv_split2,0.5742574257425742,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,2,4,2,37,19,0,16,21,22,0,0,0,224,5,0,2,145
iter75_cv_split3,0.63,0.57,0.9824561403508771,0.5764411027568922,0,3,3,1,40,16,0,14,23,22,0,0,0,227,3,0,4,143
iter75_cv_split4,0.6565656565656566,0.5757575757575758,0.975,0.575,1,3,1,1,38,18,0,11,26,23,0,0,0,222,8,0,2,145
iter75_cv_split5,0.6020408163265306,0.5816326530612245,0.9800498753117207,0.57356608478803,0,2,3,0,35,22,1,11,24,23,0,0,0,225,5,0,3,145
iter76_cv_split1,0.6138613861386139,0.5742574257425742,0.9773869346733668,0.5753768844221105,0,4,2,0,37,21,2,10,25,22,0,0,0,222,7,0,2,145
iter76_cv_split2,0.6732673267326733,0.5742574257425742,0.9849246231155779,0.5753768844221105,1,2,3,0,46,12,0,16,21,22,0,0,0,226,3,0,3,144
iter76_cv_split3,0.63,0.57,0.9824561403508771,0.5764411027568922,0,3,3,1,37,19,0,11,26,22,0,0,0,225,5,0,2,145
iter76_cv_split4,0.6161616161616161,0.5757575757575758,0.9925,0.575,1,4,0,2,38,17,0,15,22,23,0,0,0,229,1,0,2,145
iter76_cv_split5,0.6632653061224489,0.5816326530612245,0.9850374064837906,0.57356608478803,0,4,1,1,38,18,1,8,27,23,0,0,0,226,4,0,2,146
iter77_cv_split1,0.6237623762376238,0.5742574257425742,0.9874371859296482,0.5753768844221105,0,4,2,0,44,14,1,17,19,22,0,0,0,226,3,0,2,145
iter77_cv_split2,0.7128712871287128,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,4,2,0,40,18,0,5,32,22,0,0,0,224,5,0,1,146
iter77_cv_split3,0.58,0.57,0.9824561403508771,0.5764411027568922,0,2,4,0,40,17,2,17,18,22,0,0,0,226,4,0,3,144
iter77_cv_split4,0.6161616161616161,0.5757575757575758,0.9825,0.575,1,2,2,1,36,20,0,13,24,23,0,0,0,225,5,0,2,145
iter77_cv_split5,0.6326530612244898,0.5816326530612245,0.9800498753117207,0.57356608478803,0,2,3,2,40,15,0,14,22,23,0,0,0,225,5,0,3,145
iter78_cv_split1,0.693069306930693,0.5742574257425742,0.9798994974874372,0.5753768844221105,1,4,1,0,47,11,2,13,22,22,0,0,0,223,6,0,2,145
iter78_cv_split2,0.7227722772277227,0.5742574257425742,0.9849246231155779,0.5753768844221105,1,4,1,1,46,11,1,10,26,22,0,0,0,225,4,0,2,145
iter78_cv_split3,0.56,0.57,0.9899749373433584,0.5764411027568922,0,5,1,1,34,22,2,13,22,22,0,0,0,228,2,0,2,145
iter78_cv_split4,0.6565656565656566,0.5757575757575758,0.9725,0.575,0,3,2,2,40,15,0,12,25,23,0,0,0,224,6,0,5,142
iter78_cv_split5,0.6632653061224489,0.5816326530612245,0.9875311720698254,0.57356608478803,1,1,3,0,42,15,1,13,22,23,0,0,0,226,4,0,1,147
iter79_cv_split1,0.6534653465346535,0.5742574257425742,0.9773869346733668,0.5753768844221105,0,6,0,0,44,14,0,15,22,22,0,0,0,225,4,0,5,142
iter79_cv_split2,0.6831683168316832,0.5742574257425742,0.9773869346733668,0.5753768844221105,1,3,2,1,43,14,0,12,25,22,0,0,0,222,7,0,2,145
iter79_cv_split3,0.69,0.57,0.9874686716791979,0.5764411027568922,1,2,3,1,39,17,0,8,29,22,0,0,0,227,3,0,2,145
iter79_cv_split4,0.6868686868686869,0.5757575757575758,0.985,0.575,0,1,4,0,41,16,0,10,27,23,0,0,0,225,5,0,1,146
iter79_cv_split5,0.6632653061224489,0.5816326530612245,0.9850374064837906,0.57356608478803,0,4,1,1,39,17,0,10,26,23,0,0,0,226,4,0,2,146
iter80_cv_split1,0.6534653465346535,0.5742574257425742,0.9798994974874372,0.5753768844221105,0,3,3,2,44,12,2,13,22,22,0,0,0,223,6,0,2,145
iter80_cv_split2,0.6237623762376238,0.5742574257425742,0.9773869346733668,0.5753768844221105,0,5,1,1,39,18,0,13,24,22,0,0,0,224,5,0,4,143
iter80_cv_split3,0.66,0.57,0.9824561403508771,0.5764411027568922,0,5,1,0,42,15,0,13,24,22,0,0,0,226,4,0,3,144
iter80_cv_split4,0.6464646464646465,0.5757575757575758,0.98,0.575,0,1,4,1,39,17,1,11,25,23,0,0,0,226,4,0,4,143
iter80_cv_split5,0.5714285714285714,0.5816326530612245,0.9850374064837906,0.57356608478803,0,2,3,0,35,22,2,13,21,23,0,0,0,225,5,0,1,147
iter81_cv_split1,0.5445544554455446,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,3,3,0,33,25,1,14,22,22,0,0,0,226,3,0,3,144
iter81_cv_split2,0.6534653465346535,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,5,1,0,44,14,0,15,22,22,0,0,0,224,5,0,1,146
iter81_cv_split3,0.67,0.57,0.9799498746867168,0.5764411027568922,1,3,2,0,39,18,1,9,27,22,0,0,0,225,5,0,3,144
iter81_cv_split4,0.6767676767676768,0.5757575757575758,0.98,0.575,1,2,2,1,42,14,0,13,24,23,0,0,0,226,4,0,4,143
iter81_cv_split5,0.6632653061224489,0.5816326530612245,0.9850374064837906,0.57356608478803,1,2,2,0,42,15,0,14,22,23,0,0,0,226,4,0,2,146
iter82_cv_split1,0.6237623762376238,0.5742574257425742,0.9798994974874372,0.5753768844221105,1,1,4,1,40,17,3,12,22,22,0,0,0,223,6,0,2,145
iter82_cv_split2,0.7326732673267327,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,3,3,0,50,8,0,13,24,22,0,0,0,224,5,0,2,145
iter82_cv_split3,0.65,0.57,0.9824561403508771,0.5764411027568922,1,4,1,2,38,17,3,8,26,22,0,0,0,225,5,0,2,145
iter82_cv_split4,0.6262626262626263,0.5757575757575758,0.9825,0.575,0,3,2,0,41,16,0,16,21,23,0,0,0,227,3,0,4,143
iter82_cv_split5,0.6632653061224489,0.5816326530612245,0.9800498753117207,0.57356608478803,1,3,1,1,38,18,0,10,26,23,0,0,0,225,5,0,3,145
iter83_cv_split1,0.6831683168316832,0.5742574257425742,0.9824120603015075,0.5753768844221105,1,2,3,0,42,16,1,10,26,22,0,0,0,224,5,0,2,145
iter83_cv_split2,0.504950495049505,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,4,2,2,34,22,1,19,17,22,0,0,0,227,2,0,4,143
iter83_cv_split3,0.62,0.57,0.9799498746867168,0.5764411027568922,0,3,3,0,38,19,1,12,24,22,0,0,0,223,7,0,1,146
iter83_cv_split4,0.6868686868686869,0.5757575757575758,0.9875,0.575,1,3,1,0,44,13,0,14,23,23,0,0,0,227,3,0,2,145
iter83_cv_split5,0.6938775510204082,0.5816326530612245,0.9800498753117207,0.57356608478803,1,2,2,0,44,13,0,13,23,23,0,0,0,225,5,0,3,145
iter84_cv_split1,0.6336633663366337,0.5742574257425742,0.9798994974874372,0.5753768844221105,1,4,1,0,42,16,0,16,21,22,0,0,0,223,6,0,2,145
iter84_cv_split2,0.5841584158415841,0.5742574257425742,0.9874371859296482,0.5753768844221105,0,4,2,1,36,21,1,13,23,22,0,0,0,226,3,0,2,145
iter84_cv_split3,0.68,0.57,0.9849624060150376,0.5764411027568922,1,0,5,1,37,19,0,7,30,22,0,0,0,226,4,0,2,145
iter84_cv_split4,0.6868686868686869,0.5757575757575758,0.9725,0.575,0,4,1,0,43,14,2,10,25,23,0,0,0,224,6,0,5,142
iter84_cv_split5,0.6326530612244898,0.5816326530612245,0.9850374064837906,0.57356608478803,1,3,1,0,40,17,1,14,21,23,0,0,0,227,3,0,3,145
iter85_cv_split1,0.6237623762376238,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,2,4,0,43,15,1,16,20,22,0,0,0,226,3,0,3,144
iter85_cv_split2,0.6336633663366337,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,4,2,0,41,17,0,14,23,22,0,0,0,225,4,0,2,145
iter85_cv_split3,0.63,0.57,0.9899749373433584,0.5764411027568922,0,4,2,2,41,14,0,15,22,22,0,0,0,227,3,0,1,146
iter85_cv_split4,0.7373737373737373,0.5757575757575758,0.9775,0.575,0,1,4,1,45,11,1,8,28,23,0,0,0,224,6,0,3,144
iter85_cv_split5,0.6836734693877551,0.5816326530612245,0.9825436408977556,0.57356608478803,1,3,1,1,36,20,0,6,30,23,0,0,0,224,6,0,1,147
iter86_cv_split1,0.6435643564356436,0.5742574257425742,0.9874371859296482,0.5753768844221105,0,2,4,0,40,18,0,12,25,22,0,0,0,226,3,0,2,145
iter86_cv_split2,0.6336633663366337,0.5742574257425742,0.9798994974874372,0.5753768844221105,0,6,0,0,42,16,0,15,22,22,0,0,0,225,4,0,4,143
iter86_cv_split3,0.65,0.57,0.9824561403508771,0.5764411027568922,0,2,4,1,38,18,0,10,27,22,0,0,0,226,4,0,3,144
iter86_cv_split4,0.6161616161616161,0.5757575757575758,0.9825,0.575,1,2,2,1,35,21,2,10,25,23,0,0,0,225,5,0,2,145
iter86_cv_split5,0.6122448979591837,0.5816326530612245,0.9775561097256857,0.57356608478803,0,2,3,0,41,16,0,17,19,23,0,0,0,222,8,0,1,147
iter87_cv_split1,0.6039603960396039,0.5742574257425742,0.9874371859296482,0.5753768844221105,1,1,4,1,42,15,0,19,18,22,0,0,0,225,4,0,1,146
iter87_cv_split2,0.693069306930693,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,5,1,0,42,16,1,8,28,22,0,0,0,225,4,0,2,145
iter87_cv_split3,0.72,0.57,0.9799498746867168,0.5764411027568922,1,3,2,0,42,15,1,7,29,22,0,0,0,224,6,0,2,145
iter87_cv_split4,0.6666666666666666,0.5757575757575758,0.9825,0.575,0,5,0,0,41,16,0,12,25,23,0,0,0,225,5,0,2,145
iter87_cv_split5,0.6836734693877551,0.5816326530612245,0.9800498753117207,0.57356608478803,0,1,4,1,45,11,1,13,22,23,0,0,0,225,5,0,3,145
iter88_cv_split1,0.6138613861386139,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,4,2,0,38,20,0,13,24,22,0,0,0,224,5,0,2,145
iter88_cv_split2,0.6138613861386139,0.5742574257425742,0.9849246231155779,0.5753768844221105,1,5,0,0,42,16,1,17,19,22,0,0,0,228,1,0,5,142
iter88_cv_split3,0.71,0.57,0.9849624060150376,0.5764411027568922,1,3,2,0,43,14,0,10,27,22,0,0,0,226,4,0,2,145
iter88_cv_split4,0.6565656565656566,0.5757575757575758,0.99,0.575,0,3,2,0,42,15,0,14,23,23,0,0,0,227,3,0,1,146
iter88_cv_split5,0.6224489795918368,0.5816326530612245,0.9825436408977556,0.57356608478803,0,2,3,1,37,19,2,10,24,23,0,0,0,225,5,0,2,146
iter89_cv_split1,0.6039603960396039,0.5742574257425742,0.9824120603015075,0.5753768844221105,1,3,2,0,38,20,3,12,22,22,0,0,0,226,3,0,4,143
iter89_cv_split2,0.6237623762376238,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,4,2,1,42,15,0,16,21,22,0,0,0,224,5,0,2,145
iter89_cv_split3,0.63,0.57,0.974937343358396,0.5764411027568922,0,1,5,1,40,16,0,14,23,22,0,0,0,222,8,0,2,145
iter89_cv_split4,0.6868686868686869,0.5757575757575758,0.9825,0.575,0,2,3,1,42,14,0,11,26,23,0,0,0,226,4,0,3,144
iter89_cv_split5,0.6836734693877551,0.5816326530612245,0.9800498753117207,0.57356608478803,0,3,2,0,42,15,1,10,25,23,0,0,0,224,6,0,2,146
iter90_cv_split1,0.6039603960396039,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,3,3,2,41,15,1,16,20,22,0,0,0,225,4,0,2,145
iter90_cv_split2,0.6237623762376238,0.5742574257425742,0.992462311557789,0.5753768844221105,0,4,2,1,39,18,2,11,24,22,0,0,0,227,2,0,1,146
iter90_cv_split3,0.6,0.57,0.9824561403508771,0.5764411027568922,0,4,2,0,37,20,0,14,23,22,0,0,0,224,6,0,1,146
iter90_cv_split4,0.6767676767676768,0.5757575757575758,0.98,0.575,0,3,2,1,44,12,1,13,23,23,0,0,0,224,6,0,2,145
iter90_cv_split5,0.6224489795918368,0.5816326530612245,0.9825436408977556,0.57356608478803,0,1,4,0,38,19,2,11,23,23,0,0,0,225,5,0,2,146
iter91_cv_split1,0.6237623762376238,0.5742574257425742,0.9824120603015075,0.5753768844221105,1,2,3,0,35,23,0,10,27,22,0,0,0,224,5,0,2,145
iter91_cv_split2,0.6435643564356436,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,4,2,2,41,15,0,13,24,22,0,0,0,224,5,0,2,145
iter91_cv_split3,0.63,0.57,0.9774436090225563,0.5764411027568922,0,3,3,3,41,13,0,15,22,22,0,0,0,225,5,0,4,143
iter91_cv_split4,0.6262626262626263,0.5757575757575758,0.9825,0.575,1,2,2,0,39,18,4,11,22,23,0,0,0,225,5,0,2,145
iter91_cv_split5,0.5816326530612245,0.5816326530612245,0.9900249376558603,0.57356608478803,0,2,3,1,36,20,1,14,21,23,0,0,0,227,3,0,1,147
iter92_cv_split1,0.6732673267326733,0.5742574257425742,0.9798994974874372,0.5753768844221105,1,3,2,0,42,16,0,12,25,22,0,0,0,223,6,0,2,145
iter92_cv_split2,0.6138613861386139,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,3,3,0,42,16,1,16,20,22,0,0,0,224,5,0,1,146
iter92_cv_split3,0.58,0.57,0.9774436090225563,0.5764411027568922,0,2,4,1,35,21,0,14,23,22,0,0,0,223,7,0,2,145
iter92_cv_split4,0.6666666666666666,0.5757575757575758,0.9875,0.575,1,3,1,0,43,14,0,15,22,23,0,0,0,227,3,0,2,145
iter92_cv_split5,0.5918367346938775,0.5816326530612245,0.9825436408977556,0.57356608478803,0,1,4,1,37,19,2,13,21,23,0,0,0,226,4,0,3,145
iter93_cv_split1,0.6435643564356436,0.5742574257425742,0.9824120603015075,0.5753768844221105,0,3,3,0,41,17,0,13,24,22,0,0,0,224,5,0,2,145
iter93_cv_split2,0.6732673267326733,0.5742574257425742,0.9748743718592965,0.5753768844221105,0,3,3,0,48,10,1,16,20,22,0,0,0,224,5,0,5,142
iter93_cv_split3,0.59,0.57,0.9899749373433584,0.5764411027568922,1,1,4,0,44,13,0,23,14,22,0,0,0,226,4,0,0,147
iter93_cv_split4,0.6161616161616161,0.5757575757575758,0.985,0.575,1,3,1,1,36,20,2,11,24,23,0,0,0,226,4,0,2,145
iter93_cv_split5,0.6020408163265306,0.5816326530612245,0.9825436408977556,0.57356608478803,0,1,4,0,35,22,0,12,24,23,0,0,0,226,4,0,3,145
iter94_cv_split1,0.5742574257425742,0.5742574257425742,0.9849246231155779,0.5753768844221105,1,2,3,1,35,22,0,15,22,22,0,0,0,225,4,0,2,145
iter94_cv_split2,0.6138613861386139,0.5742574257425742,0.9849246231155779,0.5753768844221105,0,4,2,0,38,20,0,13,24,22,0,0,0,226,3,0,3,144
iter94_cv_split3,0.64,0.57,0.9824561403508771,0.5764411027568922,0,2,4,0,42,15,1,14,22,22,0,0,0,225,5,0,2,145
iter94_cv_split4,0.6464646464646465,0.5757575757575758,0.975,0.575,1,2,2,0,42,15,0,16,21,23,0,0,0,221,9,0,1,146
iter94_cv_split5,0.7653061224489796,0.5816326530612245,0.9775561097256857,0.57356608478803,0,4,1,0,47,10,1,7,28,23,0,0,0,224,6,0,3,145
iter95_cv_split1,0.6534653465346535,0.5742574257425742,0.9748743718592965,0.5753768844221105,0,5,1,2,41,15,0,12,25,22,0,0,0,221,8,0,2,145
iter95_cv_split2,0.6633663366336634,0.5742574257425742,0.9899497487437185,0.5753768844221105,0,2,4,0,42,16,0,12,25,22,0,0,0,226,3,0,1,146
iter95_cv_split3,0.65,0.57,0.9874686716791979,0.5764411027568922,0,2,4,1,42,14,0,14,23,22,0,0,0,227,3,0,2,145
iter95_cv_split4,0.5959595959595959,0.5757575757575758,0.98,0.575,0,2,3,0,36,21,3,11,23,23,0,0,0,224,6,0,2,145
iter95_cv_split5,0.6326530612244898,0.5816326530612245,0.9800498753117207,0.57356608478803,0,2,3,0,43,14,1,16,19,23,0,0,0,226,4,0,4,144
iter96_cv_split1,0.5544554455445545,0.5742574257425742,0.9773869346733668,0.5753768844221105,1,3,2,0,34,24,0,16,21,22,0,0,0,224,5,0,4,143
iter96_cv_split2,0.6336633663366337,0.5742574257425742,0.9849246231155779,0.5753768844221105,1,2,3,0,39,19,0,13,24,22,0,0,0,225,4,0,2,145
iter96_cv_split3,0.57,0.57,0.9849624060150376,0.5764411027568922,2,1,3,0,34,23,2,14,21,22,0,0,0,226,4,0,2,145
iter96_cv_split4,0.6161616161616161,0.5757575757575758,0.98,0.575,0,4,1,2,36,19,1,11,25,23,0,0,0,225,5,0,3,144
iter96_cv_split5,0.7857142857142857,0.5816326530612245,0.9775561097256857,0.57356608478803,0,5,0,0,49,8,0,8,28,23,0,0,0,222,8,0,1,147
iter97_cv_split1,0.6732673267326733,0.5742574257425742,0.9773869346733668,0.5753768844221105,0,3,3,1,41,16,0,10,27,22,0,0,0,222,7,0,2,145
iter97_cv_split2,0.6534653465346535,0.5742574257425742,0.9773869346733668,0.5753768844221105,0,3,3,1,43,14,2,12,23,22,0,0,0,223,6,0,3,144
iter97_cv_split3,0.6,0.57,0.9849624060150376,0.5764411027568922,0,2,4,0,36,21,1,12,24,22,0,0,0,225,5,0,1,146
iter97_cv_split4,0.6464646464646465,0.5757575757575758,0.9875,0.575,0,2,3,0,43,14,1,15,21,23,0,0,0,226,4,0,1,146
iter97_cv_split5,0.673469387755102,0.5816326530612245,0.9825436408977556,0.57356608478803,0,3,2,0,42,15,1,11,24,23,0,0,0,225,5,0,2,146
iter98_cv_split1,0.6534653465346535,0.5742574257425742,0.9798994974874372,0.5753768844221105,0,5,1,0,43,15,0,14,23,22,0,0,0,223,6,0,2,145
