,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter80_cv_split2,0.5544554455445545,0.5742574257425742,0.8140703517587939,0.5753768844221105,1,3,2,16,37,5,5,14,18,21,0,1,19,193,17,18,19,110
iter80_cv_split3,0.62,0.57,0.8195488721804511,0.5764411027568922,1,2,3,11,38,8,4,10,23,20,0,2,16,196,18,20,16,111
iter80_cv_split4,0.5959595959595959,0.5757575757575758,0.81,0.575,2,1,2,16,35,6,7,8,22,22,0,1,24,188,18,15,18,114
iter80_cv_split5,0.6122448979591837,0.5816326530612245,0.8229426433915212,0.57356608478803,2,2,1,10,41,6,8,11,17,22,0,1,24,190,16,15,15,118
iter81_cv_split1,0.5742574257425742,0.5742574257425742,0.8266331658291457,0.5753768844221105,2,1,3,9,39,10,5,15,17,21,0,1,24,191,14,15,15,117
iter81_cv_split2,0.6336633663366337,0.5742574257425742,0.8065326633165829,0.5753768844221105,2,2,2,12,40,6,6,9,22,20,0,2,18,193,18,18,21,108
iter81_cv_split3,0.61,0.57,0.8070175438596491,0.5764411027568922,1,2,3,12,40,5,6,11,20,21,0,1,23,189,18,18,17,112
iter81_cv_split4,0.5454545454545454,0.5757575757575758,0.82,0.575,0,4,1,14,34,9,7,10,20,21,0,2,16,196,18,19,17,111
iter81_cv_split5,0.6428571428571429,0.5816326530612245,0.8029925187032418,0.57356608478803,3,1,1,9,41,7,6,11,19,21,0,2,24,190,16,20,17,111
iter82_cv_split1,0.5841584158415841,0.5742574257425742,0.7914572864321608,0.5753768844221105,3,1,2,15,38,5,7,12,18,20,0,2,23,188,18,19,21,107
iter82_cv_split2,0.6138613861386139,0.5742574257425742,0.8015075376884422,0.5753768844221105,4,1,1,14,40,4,4,15,18,21,0,1,25,187,17,19,17,111
iter82_cv_split3,0.61,0.57,0.8170426065162907,0.5764411027568922,1,3,2,6,41,10,5,13,19,21,0,1,21,191,18,17,16,114
iter82_cv_split4,0.5353535353535354,0.5757575757575758,0.83,0.575,1,1,3,13,30,14,6,9,22,21,0,2,18,195,17,14,17,116
iter82_cv_split5,0.6428571428571429,0.5816326530612245,0.8129675810473815,0.57356608478803,1,2,2,9,42,6,6,10,20,21,0,2,23,191,16,18,16,114
iter83_cv_split1,0.6237623762376238,0.5742574257425742,0.8115577889447236,0.5753768844221105,0,4,2,5,44,9,7,11,19,21,0,1,20,191,18,21,15,111
iter83_cv_split2,0.5247524752475248,0.5742574257425742,0.8165829145728644,0.5753768844221105,1,2,3,17,33,8,3,15,19,21,0,1,20,192,17,16,19,112
iter83_cv_split3,0.59,0.57,0.7994987468671679,0.5764411027568922,3,2,1,9,39,9,7,13,17,20,0,2,22,190,18,18,20,109
iter83_cv_split4,0.5959595959595959,0.5757575757575758,0.7925,0.575,2,1,2,11,34,12,4,10,23,23,0,0,25,188,17,20,21,106
iter83_cv_split5,0.5714285714285714,0.5816326530612245,0.8254364089775561,0.57356608478803,0,3,2,17,35,5,8,7,21,22,0,1,17,193,20,14,18,116
iter84_cv_split1,0.6039603960396039,0.5742574257425742,0.7989949748743719,0.5753768844221105,2,1,3,13,39,6,9,8,20,21,0,1,22,187,20,21,16,110
iter84_cv_split2,0.6039603960396039,0.5742574257425742,0.8266331658291457,0.5753768844221105,1,2,3,14,41,3,8,10,19,20,0,2,16,194,19,16,16,115
iter84_cv_split3,0.6,0.57,0.8170426065162907,0.5764411027568922,1,2,3,10,37,10,5,10,22,20,0,2,17,200,13,20,21,106
iter84_cv_split4,0.6161616161616161,0.5757575757575758,0.8175,0.575,2,3,0,9,36,12,6,8,23,22,0,1,23,193,14,17,18,112
iter84_cv_split5,0.6020408163265306,0.5816326530612245,0.8054862842892768,0.57356608478803,1,3,1,9,42,6,5,15,16,21,0,2,24,189,17,16,19,113
iter85_cv_split1,0.6435643564356436,0.5742574257425742,0.8115577889447236,0.5753768844221105,2,2,2,12,39,7,4,9,24,20,0,2,18,192,19,15,21,111
iter85_cv_split2,0.5643564356435643,0.5742574257425742,0.8115577889447236,0.5753768844221105,2,2,2,9,37,12,11,8,18,20,0,2,24,190,15,19,15,113
iter85_cv_split3,0.59,0.57,0.8170426065162907,0.5764411027568922,1,3,2,15,38,4,6,11,20,21,0,1,21,192,17,16,18,113
iter85_cv_split4,0.5454545454545454,0.5757575757575758,0.8125,0.575,1,2,2,14,38,5,5,17,15,22,0,1,20,192,18,19,17,111
iter85_cv_split5,0.6326530612244898,0.5816326530612245,0.8079800498753117,0.57356608478803,2,2,1,9,40,8,8,8,20,22,0,1,24,188,18,15,19,114
iter86_cv_split1,0.5544554455445545,0.5742574257425742,0.7939698492462312,0.5753768844221105,1,2,3,11,39,8,6,15,16,20,0,2,26,184,19,17,18,112
iter86_cv_split2,0.6039603960396039,0.5742574257425742,0.8266331658291457,0.5753768844221105,1,3,2,8,40,10,6,11,20,21,0,1,18,196,15,19,16,112
iter86_cv_split3,0.61,0.57,0.8120300751879699,0.5764411027568922,0,4,2,9,41,7,5,12,20,21,0,1,22,191,17,16,19,112
iter86_cv_split4,0.6565656565656566,0.5757575757575758,0.7975,0.575,1,3,1,11,43,3,3,13,21,22,0,1,21,191,18,19,22,106
iter86_cv_split5,0.5918367346938775,0.5816326530612245,0.8254364089775561,0.57356608478803,2,0,3,9,35,13,10,5,21,21,0,2,19,196,15,17,17,114
iter87_cv_split1,0.6534653465346535,0.5742574257425742,0.8140703517587939,0.5753768844221105,2,2,2,11,45,2,9,9,19,21,0,1,19,192,18,16,20,111
iter87_cv_split2,0.6237623762376238,0.5742574257425742,0.8040201005025126,0.5753768844221105,0,2,4,11,41,6,5,10,22,20,0,2,21,191,17,19,19,109
iter87_cv_split3,0.62,0.57,0.8120300751879699,0.5764411027568922,3,1,2,6,40,11,3,15,19,21,0,1,26,186,18,18,12,117
iter87_cv_split4,0.5454545454545454,0.5757575757575758,0.8175,0.575,3,1,1,12,36,9,8,14,15,21,0,2,21,193,16,16,18,113
