,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter71_cv_split1,0.9074074074074074,0.9835390946502056,5,0,0.5,27,22,0.9519230769230769,0.9960244082840236,10,0,0.5,104,94
iter71_cv_split2,0.9038461538461539,0.9940828402366864,5,0,0.5,26,21,0.9761904761904762,0.9965532879818594,5,0,0.5,105,100
iter71_cv_split3,0.9615384615384616,0.9955621301775147,2,0,0.5,26,24,0.9619047619047619,0.9964625850340135,8,0,0.5,105,97
iter71_cv_split4,0.9230769230769231,1.0,4,0,0.5,26,22,0.9571428571428572,0.9980045351473923,9,0,0.5,105,96
iter71_cv_split5,0.8076923076923077,0.9304733727810651,7,3,0.5,23,19,0.9619047619047619,0.9970068027210884,5,3,0.5,102,100
iter72_cv_split1,0.9259259259259259,0.9547325102880659,4,0,0.5,27,23,0.9807692307692307,1.0,4,0,0.5,104,100
iter72_cv_split2,0.8846153846153846,0.9763313609467456,6,0,0.5,26,20,0.9714285714285714,0.9951020408163265,6,0,0.5,105,99
iter72_cv_split3,0.7884615384615384,0.9497041420118343,7,4,0.5,22,19,0.9523809523809523,0.9945578231292517,5,5,0.5,100,100
iter72_cv_split4,0.8653846153846154,0.9644970414201183,7,0,0.5,26,19,0.9619047619047619,0.9973696145124716,8,0,0.5,105,97
iter72_cv_split5,0.9230769230769231,0.9970414201183432,4,0,0.5,26,22,0.9571428571428572,0.9964625850340136,9,0,0.5,105,96
iter73_cv_split1,0.8333333333333334,0.9725651577503429,9,0,0.5,27,18,0.9663461538461539,0.9954696745562129,7,0,0.5,104,97
iter73_cv_split2,0.9038461538461539,0.9896449704142012,2,3,0.5,23,24,0.9571428571428572,0.9945578231292517,6,3,0.5,102,99
iter73_cv_split3,0.9230769230769231,1.0,4,0,0.5,26,22,0.9666666666666667,0.9960090702947846,7,0,0.5,105,98
iter73_cv_split4,0.8653846153846154,0.9822485207100592,7,0,0.5,26,19,0.9714285714285714,0.9956462585034014,6,0,0.5,105,99
iter73_cv_split5,0.8846153846153846,0.9644970414201183,6,0,0.5,26,20,0.9666666666666667,0.9978231292517007,7,0,0.5,105,98
iter74_cv_split1,0.9444444444444444,0.9972565157750343,3,0,0.5,27,24,0.9663461538461539,0.9967640532544378,7,0,0.5,104,97
iter74_cv_split2,0.8846153846153846,0.9837278106508877,6,0,0.5,26,20,0.9666666666666667,0.998095238095238,7,0,0.5,105,98
iter74_cv_split3,0.8846153846153846,0.9704142011834319,6,0,0.5,26,20,0.9666666666666667,0.9965532879818594,7,0,0.5,105,98
iter74_cv_split4,0.8653846153846154,0.9837278106508875,7,0,0.5,26,19,0.9666666666666667,0.9966439909297052,7,0,0.5,105,98
iter74_cv_split5,0.8076923076923077,0.9408284023668639,6,4,0.5,22,20,0.9619047619047619,0.9961904761904762,6,2,0.5,103,99
iter75_cv_split1,0.8518518518518519,0.9890260631001372,8,0,0.5,27,19,0.9615384615384616,0.997133875739645,8,0,0.5,104,96
iter75_cv_split2,0.7884615384615384,0.9082840236686391,7,4,0.5,22,19,0.9666666666666667,0.9962811791383219,6,1,0.5,104,99
iter75_cv_split3,0.9038461538461539,0.9911242603550295,2,3,0.5,23,24,0.9428571428571428,0.9947392290249433,9,3,0.5,102,96
iter75_cv_split4,0.8076923076923077,0.9038461538461539,6,4,0.5,22,20,0.9666666666666667,0.9950113378684807,6,1,0.5,104,99
iter75_cv_split5,0.8846153846153846,0.9940828402366864,6,0,0.5,26,20,0.9619047619047619,0.9967346938775511,8,0,0.5,105,97
iter76_cv_split1,0.8518518518518519,0.9958847736625513,8,0,0.5,27,19,0.9519230769230769,0.995469674556213,10,0,0.5,104,94
iter76_cv_split2,0.9230769230769231,0.985207100591716,4,0,0.5,26,22,0.9714285714285714,0.9974603174603174,6,0,0.5,105,99
iter76_cv_split3,0.8076923076923077,0.9541420118343196,7,3,0.5,23,19,0.9523809523809523,0.9947392290249434,7,3,0.5,102,98
iter76_cv_split4,0.9038461538461539,0.9718934911242603,3,2,0.5,24,23,0.9476190476190476,0.995374149659864,7,4,0.5,101,98
iter76_cv_split5,0.9230769230769231,0.9866863905325444,4,0,0.5,26,22,0.9666666666666667,0.999092970521542,7,0,0.5,105,98
iter77_cv_split1,0.8518518518518519,0.97119341563786,6,2,0.5,25,21,0.9663461538461539,0.9963942307692308,6,1,0.5,103,98
iter77_cv_split2,0.8461538461538461,0.9763313609467457,8,0,0.5,26,18,0.9619047619047619,0.9965532879818594,8,0,0.5,105,97
iter77_cv_split3,0.9038461538461539,0.9881656804733728,5,0,0.5,26,21,0.9619047619047619,0.997641723356009,8,0,0.5,105,97
iter77_cv_split4,0.8653846153846154,0.9674556213017751,4,3,0.5,23,22,0.9619047619047619,0.996734693877551,5,3,0.5,102,100
iter77_cv_split5,0.8653846153846154,0.9955621301775147,7,0,0.5,26,19,0.9571428571428572,0.9942857142857142,9,0,0.5,105,96
iter78_cv_split1,0.8518518518518519,0.9629629629629629,8,0,0.5,27,19,0.9711538461538461,0.997503698224852,6,0,0.5,104,98
iter78_cv_split2,0.9038461538461539,0.9718934911242604,5,0,0.5,26,21,0.9666666666666667,0.9960090702947846,7,0,0.5,105,98
iter78_cv_split3,0.9230769230769231,0.9807692307692307,4,0,0.5,26,22,0.9666666666666667,0.996281179138322,7,0,0.5,105,98
iter78_cv_split4,0.9038461538461539,0.9955621301775148,5,0,0.5,26,21,0.9714285714285714,0.9956462585034015,6,0,0.5,105,99
iter78_cv_split5,0.9230769230769231,0.9985207100591716,4,0,0.5,26,22,0.9571428571428572,0.9952834467120182,9,0,0.5,105,96
iter79_cv_split1,0.8518518518518519,0.9890260631001371,8,0,0.5,27,19,0.9711538461538461,0.9952847633136095,6,0,0.5,104,98
iter79_cv_split2,0.9230769230769231,0.9940828402366864,4,0,0.5,26,22,0.9619047619047619,0.996734693877551,8,0,0.5,105,97
iter79_cv_split3,0.8461538461538461,0.9600591715976332,8,0,0.5,26,18,0.9666666666666667,0.9973696145124717,7,0,0.5,105,98
iter79_cv_split4,0.9423076923076923,0.9866863905325445,3,0,0.5,26,23,0.9619047619047619,0.9968253968253968,8,0,0.5,105,97
iter79_cv_split5,0.8653846153846154,0.9807692307692308,7,0,0.5,26,19,0.9761904761904762,0.998639455782313,5,0,0.5,105,100
iter80_cv_split1,0.9074074074074074,0.9890260631001372,5,0,0.5,27,22,0.9615384615384616,0.9959319526627219,8,0,0.5,104,96
iter80_cv_split2,0.9038461538461539,0.9911242603550297,5,0,0.5,26,21,0.9619047619047619,0.996281179138322,8,0,0.5,105,97
iter80_cv_split3,0.8461538461538461,0.9615384615384616,8,0,0.5,26,18,0.9809523809523809,0.9983673469387755,4,0,0.5,105,101
iter80_cv_split4,0.8846153846153846,0.9926035502958579,6,0,0.5,26,20,0.9571428571428572,0.993922902494331,9,0,0.5,105,96
iter80_cv_split5,0.9038461538461539,0.9852071005917159,5,0,0.5,26,21,0.9714285714285714,0.9965532879818594,6,0,0.5,105,99
iter81_cv_split1,0.8333333333333334,0.9629629629629629,9,0,0.5,27,18,0.9759615384615384,0.997503698224852,5,0,0.5,104,99
