,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter38_cv_split5,0.5892857142857143,0.6369047619047619,0.9941520467836257,0.6374269005847953,5,20,10,6,85,16,1,16,9,143,0,0,0,436,0,1,3,101
iter39_cv_split1,0.6374269005847953,0.6374269005847953,0.9955947136563876,0.6372980910425844,18,6,11,10,79,20,3,12,12,143,0,0,0,434,0,1,2,101
iter39_cv_split2,0.5730994152046783,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,23,13,0,90,19,0,18,8,142,0,0,0,434,0,1,2,102
iter39_cv_split3,0.5087719298245614,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,28,8,1,79,29,0,18,8,142,0,0,0,434,0,0,2,103
iter39_cv_split4,0.6257309941520468,0.6374269005847953,0.9970631424375918,0.6372980910425844,14,14,8,6,82,21,0,15,11,142,0,0,0,434,0,0,2,103
iter39_cv_split5,0.5178571428571429,0.6369047619047619,0.9970760233918129,0.6374269005847953,0,30,5,6,76,25,1,14,11,143,0,0,0,436,0,0,2,103
iter40_cv_split1,0.5789473684210527,0.6374269005847953,0.9970631424375918,0.6372980910425844,5,22,8,5,84,20,2,15,10,143,0,0,0,434,0,0,2,102
iter40_cv_split2,0.5847953216374269,0.6374269005847953,0.9985315712187959,0.6372980910425844,8,28,0,1,83,25,0,17,9,142,0,0,0,434,0,0,1,104
iter40_cv_split3,0.5730994152046783,0.6374269005847953,0.9941262848751835,0.6372980910425844,7,15,14,3,79,27,1,13,12,142,0,0,0,434,0,1,3,101
iter40_cv_split4,0.6491228070175439,0.6374269005847953,0.9955947136563876,0.6372980910425844,6,22,8,3,93,13,1,13,12,142,0,0,0,434,0,1,2,102
iter40_cv_split5,0.6130952380952381,0.6369047619047619,0.9970760233918129,0.6374269005847953,12,7,16,6,83,18,0,18,8,143,0,0,0,436,0,1,1,103
iter41_cv_split1,0.5263157894736842,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,21,14,5,81,23,2,16,9,143,0,0,1,433,0,0,2,102
iter41_cv_split2,0.5906432748538012,0.6374269005847953,0.9970631424375918,0.6372980910425844,14,14,8,4,75,30,2,12,12,142,0,0,0,434,0,0,2,103
iter41_cv_split3,0.5555555555555556,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,30,6,8,84,17,0,15,11,142,0,0,0,434,0,1,2,102
iter41_cv_split4,0.5321637426900585,0.6374269005847953,0.9970631424375918,0.6372980910425844,4,16,16,10,77,22,2,14,10,142,0,0,0,434,0,0,2,103
iter41_cv_split5,0.5535714285714286,0.6369047619047619,0.9941520467836257,0.6374269005847953,0,30,5,2,87,18,1,19,6,143,0,0,0,436,0,1,3,101
iter42_cv_split1,0.6081871345029239,0.6374269005847953,0.9970631424375918,0.6372980910425844,14,15,6,4,80,25,3,14,10,143,0,0,0,434,0,0,2,102
iter42_cv_split2,0.6666666666666666,0.6374269005847953,0.9926578560939795,0.6372980910425844,16,13,7,2,89,18,1,16,9,142,0,0,0,434,0,1,4,100
iter42_cv_split3,0.4853801169590643,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,10,26,16,69,24,0,12,14,142,0,0,0,434,0,1,2,102
