,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter28_cv_split3,0.8076923076923077,0.6282051282051282,0.9428571428571428,0.6222222222222222,14,5,0,1,46,2,1,6,3,80,0,0,9,184,3,2,4,33
iter28_cv_split4,0.6025641025641025,0.6282051282051282,0.9587301587301588,0.6222222222222222,6,7,6,6,38,5,0,7,3,80,0,0,3,191,2,1,7,31
iter28_cv_split5,0.5128205128205128,0.6282051282051282,0.9619047619047619,0.6222222222222222,0,12,8,12,37,0,0,6,3,79,0,0,4,192,0,1,7,32
iter29_cv_split1,0.5925925925925926,0.6172839506172839,0.9551282051282052,0.625,4,17,0,5,42,3,1,7,2,78,0,0,7,185,3,1,3,35
iter29_cv_split2,0.7051282051282052,0.6153846153846154,0.9587301587301588,0.6253968253968254,11,9,0,4,41,3,3,4,3,79,0,0,5,191,1,1,6,32
iter29_cv_split3,0.717948717948718,0.6282051282051282,0.9587301587301588,0.6222222222222222,12,7,0,8,41,0,2,5,3,80,0,0,6,189,1,1,5,33
iter29_cv_split4,0.6794871794871795,0.6282051282051282,0.946031746031746,0.6222222222222222,6,13,0,2,41,6,0,4,6,80,0,0,5,187,4,1,7,31
iter29_cv_split5,0.5128205128205128,0.6282051282051282,0.9682539682539683,0.6222222222222222,0,12,8,9,39,1,1,7,1,79,0,0,3,192,1,2,4,34
iter30_cv_split1,0.7160493827160493,0.6172839506172839,0.9647435897435898,0.625,12,4,5,4,43,3,0,7,3,78,0,0,2,190,3,1,5,33
iter30_cv_split2,0.6153846153846154,0.6153846153846154,0.9650793650793651,0.6253968253968254,13,7,0,10,34,4,3,6,1,79,0,0,3,192,2,1,5,33
iter30_cv_split3,0.6794871794871795,0.6282051282051282,0.9492063492063492,0.6222222222222222,14,0,5,8,37,4,2,6,2,80,0,0,6,189,1,2,7,30
iter30_cv_split4,0.47435897435897434,0.6282051282051282,0.9555555555555556,0.6222222222222222,6,13,0,16,29,4,1,7,2,80,0,0,5,189,2,1,6,32
iter30_cv_split5,0.7307692307692307,0.6282051282051282,0.9682539682539683,0.6222222222222222,13,7,0,0,42,7,2,5,2,79,0,0,3,191,2,1,4,35
iter31_cv_split1,0.7530864197530864,0.6172839506172839,0.9583333333333334,0.625,15,6,0,3,45,2,3,6,1,78,0,0,6,188,1,1,5,33
