,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter29_cv_split3,0.5409836065573771,0.644808743169399,0.964625850340136,0.6476190476190476,0,42,0,19,90,9,0,14,9,168,0,0,5,466,5,1,15,75
iter29_cv_split4,0.6557377049180327,0.6502732240437158,0.9795918367346939,0.6462585034013606,15,14,12,7,99,13,0,17,6,169,0,0,2,472,1,1,11,79
iter29_cv_split5,0.6830601092896175,0.6502732240437158,0.9619047619047619,0.6462585034013606,13,29,0,3,103,13,1,12,9,168,0,0,8,462,5,0,15,77
iter30_cv_split1,0.5268817204301075,0.6451612903225806,0.9644808743169399,0.6475409836065574,0,32,11,17,90,13,0,15,8,167,0,0,9,460,5,1,11,79
iter30_cv_split2,0.5846994535519126,0.644808743169399,0.9755102040816327,0.6476190476190476,0,32,10,10,97,11,1,12,10,168,0,0,3,467,6,0,9,82
iter30_cv_split3,0.5792349726775956,0.644808743169399,0.9551020408163265,0.6476190476190476,9,18,15,19,94,5,0,20,3,168,0,0,10,459,7,1,15,75
iter30_cv_split4,0.6229508196721312,0.6502732240437158,0.9700680272108844,0.6462585034013606,0,41,0,7,106,6,0,15,8,169,0,0,4,465,6,1,11,79
iter30_cv_split5,0.5683060109289617,0.6502732240437158,0.9564625850340136,0.6462585034013606,0,25,17,11,95,13,0,13,9,168,0,0,7,461,7,1,17,74
iter31_cv_split1,0.5913978494623656,0.6451612903225806,0.9617486338797814,0.6475409836065574,0,43,0,5,104,11,0,17,6,167,0,0,3,460,11,1,13,77
iter31_cv_split2,0.5901639344262295,0.644808743169399,0.9714285714285714,0.6476190476190476,0,42,0,11,103,4,2,16,5,168,0,0,2,468,6,0,13,78
iter31_cv_split3,0.5081967213114754,0.644808743169399,0.9700680272108844,0.6476190476190476,0,42,0,15,82,21,0,12,11,168,0,0,4,466,6,1,11,79
iter31_cv_split4,0.5027322404371585,0.6502732240437158,0.9591836734693877,0.6462585034013606,0,29,12,27,83,9,0,14,9,169,0,0,4,462,9,1,16,74
iter31_cv_split5,0.6338797814207651,0.6502732240437158,0.9605442176870749,0.6462585034013606,10,17,15,6,101,12,0,17,5,168,0,0,8,457,10,0,11,81
iter32_cv_split1,0.5483870967741935,0.6451612903225806,0.9658469945355191,0.6475409836065574,0,43,0,12,97,11,0,18,5,167,0,0,8,461,5,1,11,79
iter32_cv_split2,0.6065573770491803,0.644808743169399,0.9673469387755103,0.6476190476190476,0,42,0,7,102,9,0,14,9,168,0,0,9,464,3,1,11,79
iter32_cv_split3,0.5409836065573771,0.644808743169399,0.9605442176870749,0.6476190476190476,0,33,9,15,91,12,1,14,8,168,0,0,9,463,4,0,16,75
iter32_cv_split4,0.5081967213114754,0.6502732240437158,0.9578231292517007,0.6462585034013606,0,34,7,15,86,18,0,16,7,169,0,0,10,457,8,1,12,78
iter32_cv_split5,0.5519125683060109,0.6502732240437158,0.9591836734693877,0.6462585034013606,0,42,0,11,91,17,1,11,10,168,0,0,4,462,9,1,16,75
iter33_cv_split1,0.543010752688172,0.6451612903225806,0.9713114754098361,0.6475409836065574,0,43,0,5,93,22,0,15,8,167,0,0,2,467,5,1,13,77
iter33_cv_split2,0.5409836065573771,0.644808743169399,0.9605442176870749,0.6476190476190476,0,42,0,5,94,19,2,16,5,168,0,0,7,460,9,0,13,78
iter33_cv_split3,0.6338797814207651,0.644808743169399,0.9727891156462585,0.6476190476190476,0,19,23,4,108,6,0,15,8,168,0,0,3,466,7,1,9,81
iter33_cv_split4,0.6775956284153005,0.6502732240437158,0.9605442176870749,0.6462585034013606,15,26,0,11,102,6,1,15,7,169,0,0,7,462,6,1,15,75
iter33_cv_split5,0.5628415300546448,0.6502732240437158,0.9727891156462585,0.6462585034013606,0,42,0,20,97,2,0,16,6,168,0,0,3,469,3,1,13,78
iter34_cv_split1,0.6505376344086021,0.6451612903225806,0.9726775956284153,0.6475409836065574,13,20,10,6,101,13,1,15,7,167,0,0,4,462,8,0,8,83
iter34_cv_split2,0.5573770491803278,0.644808743169399,0.9687074829931973,0.6476190476190476,0,42,0,8,93,17,0,14,9,168,0,0,2,467,7,1,13,77
iter34_cv_split3,0.5737704918032787,0.644808743169399,0.9673469387755103,0.6476190476190476,0,42,0,12,97,9,0,15,8,168,0,0,6,463,7,1,10,80
iter34_cv_split4,0.6502732240437158,0.6502732240437158,0.964625850340136,0.6462585034013606,0,11,30,3,111,5,0,15,8,169,0,0,3,464,8,1,14,76
iter34_cv_split5,0.546448087431694,0.6502732240437158,0.963265306122449,0.6462585034013606,0,42,0,11,93,15,2,13,7,168,0,0,6,462,7,1,13,78
iter35_cv_split1,0.6451612903225806,0.6451612903225806,0.9603825136612022,0.6475409836065574,12,31,0,6,104,10,0,19,4,167,0,0,4,462,8,1,16,74
iter35_cv_split2,0.6065573770491803,0.644808743169399,0.9659863945578231,0.6476190476190476,0,32,10,7,102,9,1,13,9,168,0,0,4,467,5,0,16,75
iter35_cv_split3,0.5300546448087432,0.644808743169399,0.9687074829931973,0.6476190476190476,0,42,0,8,88,22,0,14,9,168,0,0,5,469,2,1,15,75
iter35_cv_split4,0.5573770491803278,0.6502732240437158,0.964625850340136,0.6462585034013606,0,34,7,12,93,14,0,14,9,169,0,0,9,461,5,1,11,79
iter35_cv_split5,0.5519125683060109,0.6502732240437158,0.9768707482993197,0.6462585034013606,0,28,14,11,97,11,1,17,4,168,0,0,4,469,2,0,11,81
iter36_cv_split1,0.6451612903225806,0.6451612903225806,0.9631147540983607,0.6475409836065574,0,31,12,7,110,3,0,13,10,167,0,0,4,464,6,1,16,74
iter36_cv_split2,0.5573770491803278,0.644808743169399,0.9687074829931973,0.6476190476190476,0,32,10,13,95,10,0,16,7,168,0,0,4,465,7,1,11,79
iter36_cv_split3,0.5683060109289617,0.644808743169399,0.9659863945578231,0.6476190476190476,0,30,12,10,96,12,1,14,8,168,0,0,5,463,8,0,12,79
iter36_cv_split4,0.5628415300546448,0.6502732240437158,0.9673469387755103,0.6462585034013606,0,41,0,10,95,14,0,15,8,169,0,0,1,466,8,1,14,76
iter36_cv_split5,0.6229508196721312,0.6502732240437158,0.963265306122449,0.6462585034013606,17,25,0,13,90,16,0,15,7,168,0,0,9,463,3,1,14,77
iter37_cv_split1,0.478494623655914,0.6451612903225806,0.9726775956284153,0.6475409836065574,0,43,0,15,83,22,1,16,6,167,0,0,3,466,5,1,11,79
iter37_cv_split2,0.6284153005464481,0.644808743169399,0.9687074829931973,0.6476190476190476,13,29,0,6,94,18,0,15,8,168,0,0,4,468,4,1,14,76
iter37_cv_split3,0.5409836065573771,0.644808743169399,0.963265306122449,0.6476190476190476,0,31,11,14,93,11,0,17,6,168,0,0,7,462,7,0,13,78
iter37_cv_split4,0.5300546448087432,0.6502732240437158,0.9673469387755103,0.6462585034013606,0,31,10,12,90,17,0,16,7,169,0,0,4,468,3,1,16,74
iter37_cv_split5,0.5573770491803278,0.6502732240437158,0.963265306122449,0.6462585034013606,0,42,0,14,94,11,1,13,8,168,0,0,5,462,8,0,14,78
iter38_cv_split1,0.5806451612903226,0.6451612903225806,0.976775956284153,0.6475409836065574,0,43,0,12,99,9,0,14,9,167,0,0,2,469,3,1,11,79
iter38_cv_split2,0.5136612021857924,0.644808743169399,0.9591836734693877,0.6476190476190476,0,33,9,8,91,19,1,19,3,168,0,0,4,459,13,0,13,78
iter38_cv_split3,0.5191256830601093,0.644808743169399,0.9687074829931973,0.6476190476190476,0,42,0,11,86,21,0,14,9,168,0,0,5,465,6,0,12,79
