,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter98_cv_split1,0.85,1.0,3,0,0.5,10,7,1.0,1.0,0,0,0.5,39,39
iter98_cv_split2,0.9,1.0,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter98_cv_split3,0.85,1.0,3,0,0.5,10,7,1.0,1.0,0,0,0.5,39,39
iter98_cv_split4,0.9,0.8999999999999999,1,1,0.5,9,9,1.0,1.0,0,0,0.5,39,39
iter98_cv_split5,0.8333333333333334,0.9382716049382716,2,1,0.5,8,7,0.9875,1.0,0,1,0.5,39,40
iter99_cv_split1,0.9,1.0,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter99_cv_split2,0.9,1.0,2,0,0.5,10,8,1.0,1.0,0,0,0.5,39,39
iter99_cv_split3,0.95,1.0,1,0,0.5,10,9,1.0,1.0,0,0,0.5,39,39
iter99_cv_split4,0.85,0.98,3,0,0.5,10,7,1.0,1.0,0,0,0.5,39,39
iter99_cv_split5,0.8333333333333334,0.8888888888888888,1,2,0.5,7,8,0.9875,1.0,0,1,0.5,39,40
iter100_cv_split1,0.85,0.96,2,1,0.5,9,8,0.9871794871794872,1.0,0,1,0.5,38,39
iter100_cv_split2,1.0,1.0,0,0,0.5,10,10,1.0,1.0,0,0,0.5,39,39
iter100_cv_split3,0.75,0.92,4,1,0.5,9,6,1.0,1.0,0,0,0.5,39,39
iter100_cv_split4,0.7,0.86,4,2,0.5,8,6,1.0,1.0,0,0,0.5,39,39
iter100_cv_split5,0.8888888888888888,1.0,2,0,0.5,9,7,1.0,0.9999999999999999,0,0,0.5,40,40
