,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter52_cv_split2,0.5730994152046783,0.6374269005847953,0.986784140969163,0.6372980910425844,0,15,21,5,87,17,2,13,11,142,0,0,0,434,0,0,9,96
iter52_cv_split3,0.6081871345029239,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,17,19,0,95,14,2,15,9,142,0,0,0,432,2,0,9,96
iter52_cv_split4,0.5555555555555556,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,20,16,7,85,17,1,15,10,142,0,0,0,434,0,1,10,94
iter52_cv_split5,0.5178571428571429,0.6369047619047619,0.9853801169590644,0.6374269005847953,6,23,6,9,76,22,2,19,5,143,0,0,1,435,0,1,8,96
iter53_cv_split1,0.631578947368421,0.6374269005847953,0.9853157121879589,0.6372980910425844,16,15,4,3,86,20,2,19,6,143,0,0,0,431,3,1,6,97
iter53_cv_split2,0.631578947368421,0.6374269005847953,0.9838472834067548,0.6372980910425844,10,20,6,7,89,13,1,16,9,142,0,0,0,433,1,1,9,95
iter53_cv_split3,0.6257309941520468,0.6374269005847953,0.9765051395007343,0.6372980910425844,10,26,0,2,83,24,1,11,14,142,0,0,0,434,0,1,15,89
iter53_cv_split4,0.631578947368421,0.6374269005847953,0.9853157121879589,0.6372980910425844,12,24,0,5,88,16,0,18,8,142,0,0,0,434,0,1,9,95
iter53_cv_split5,0.5714285714285714,0.6369047619047619,0.9839181286549707,0.6374269005847953,9,11,15,4,80,23,1,18,7,143,0,0,0,435,1,0,10,95
iter54_cv_split1,0.6374269005847953,0.6374269005847953,0.9838472834067548,0.6372980910425844,12,8,15,6,86,17,0,16,11,143,0,0,0,433,1,1,9,94
iter54_cv_split2,0.5321637426900585,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,24,12,4,83,22,1,17,8,142,0,0,0,433,1,0,11,94
iter54_cv_split3,0.4853801169590643,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,26,10,5,76,28,1,18,7,142,0,0,0,433,1,1,10,94
iter54_cv_split4,0.4853801169590643,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,23,13,5,73,31,2,14,10,142,0,0,1,431,2,0,9,96
iter54_cv_split5,0.625,0.6369047619047619,0.9824561403508771,0.6374269005847953,20,5,10,12,74,21,2,13,11,143,0,0,1,435,0,0,11,94
iter55_cv_split1,0.5964912280701754,0.6374269005847953,0.9853157121879589,0.6372980910425844,20,15,0,4,72,33,2,15,10,143,0,0,0,434,0,0,10,94
iter55_cv_split2,0.5730994152046783,0.6374269005847953,0.9809104258443465,0.6372980910425844,0,27,9,2,85,22,3,10,13,142,0,0,0,433,1,1,11,93
iter55_cv_split3,0.5321637426900585,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,18,18,3,87,19,2,20,4,142,0,0,0,434,0,0,10,95
iter55_cv_split4,0.47368421052631576,0.6374269005847953,0.9809104258443465,0.6372980910425844,0,21,15,11,71,27,1,15,10,142,0,0,0,433,1,0,12,93
iter55_cv_split5,0.625,0.6369047619047619,0.9780701754385965,0.6374269005847953,7,11,17,5,87,15,0,15,11,143,0,0,1,435,0,1,13,91
iter56_cv_split1,0.6491228070175439,0.6374269005847953,0.9838472834067548,0.6372980910425844,9,17,9,3,91,15,1,15,11,143,0,0,0,433,1,1,9,94
iter56_cv_split2,0.5321637426900585,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,30,6,8,81,20,0,16,10,142,0,0,0,434,0,0,12,93
iter56_cv_split3,0.5087719298245614,0.6374269005847953,0.9882525697503671,0.6372980910425844,6,20,10,8,73,28,3,15,8,142,0,0,0,434,0,1,7,97
iter56_cv_split4,0.5263157894736842,0.6374269005847953,0.9809104258443465,0.6372980910425844,0,11,25,2,80,27,1,15,10,142,0,0,0,432,2,0,11,94
iter56_cv_split5,0.5119047619047619,0.6369047619047619,0.9853801169590644,0.6374269005847953,0,25,10,3,80,24,2,18,6,143,0,0,1,435,0,1,8,96
iter57_cv_split1,0.5497076023391813,0.6374269005847953,0.9853157121879589,0.6372980910425844,7,18,10,8,78,23,0,18,9,143,0,0,0,434,0,0,10,94
iter57_cv_split2,0.5497076023391813,0.6374269005847953,0.9853157121879589,0.6372980910425844,12,15,9,7,72,30,3,13,10,142,0,0,0,434,0,0,10,95
iter57_cv_split3,0.5497076023391813,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,30,6,7,84,18,1,15,10,142,0,0,0,434,0,1,9,95
iter57_cv_split4,0.5497076023391813,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,23,13,7,85,17,2,15,9,142,0,0,0,434,0,1,10,94
iter57_cv_split5,0.5595238095238095,0.6369047619047619,0.9824561403508771,0.6374269005847953,6,22,7,4,80,23,0,18,8,142,1,0,0,436,0,1,10,94
iter58_cv_split1,0.5730994152046783,0.6374269005847953,0.9823788546255506,0.6372980910425844,0,20,15,1,87,21,0,16,11,143,0,0,0,434,0,0,12,92
iter58_cv_split2,0.6257309941520468,0.6374269005847953,0.9823788546255506,0.6372980910425844,19,17,0,12,80,17,1,17,8,142,0,0,0,434,0,1,11,93
iter58_cv_split3,0.6842105263157895,0.6374269005847953,0.9838472834067548,0.6372980910425844,18,12,6,4,93,12,0,20,6,142,0,0,0,434,0,1,10,94
iter58_cv_split4,0.5906432748538012,0.6374269005847953,0.986784140969163,0.6372980910425844,10,26,0,7,80,22,1,14,11,142,0,0,0,434,0,0,9,96
iter58_cv_split5,0.6309523809523809,0.6369047619047619,0.9853801169590644,0.6374269005847953,0,16,19,4,94,9,2,12,12,143,0,0,0,435,1,0,9,96
iter59_cv_split1,0.543859649122807,0.6374269005847953,0.9853157121879589,0.6372980910425844,7,22,6,7,79,23,1,19,7,143,0,0,0,434,0,0,10,94
iter59_cv_split2,0.6608187134502924,0.6374269005847953,0.9838472834067548,0.6372980910425844,6,30,0,4,98,7,3,14,9,142,0,0,0,434,0,0,11,94
iter59_cv_split3,0.6081871345029239,0.6374269005847953,0.9823788546255506,0.6372980910425844,9,27,0,3,87,19,1,17,8,142,0,0,1,432,1,1,9,95
iter59_cv_split4,0.6491228070175439,0.6374269005847953,0.9809104258443465,0.6372980910425844,8,8,20,0,91,18,0,14,12,142,0,0,1,432,1,1,10,94
iter59_cv_split5,0.44642857142857145,0.6369047619047619,0.9883040935672515,0.6374269005847953,0,12,23,10,68,29,2,17,7,143,0,0,0,436,0,0,8,97
iter60_cv_split1,0.6608187134502924,0.6374269005847953,0.9823788546255506,0.6372980910425844,6,29,0,5,97,7,2,15,10,143,0,0,0,433,1,1,10,93
iter60_cv_split2,0.6140350877192983,0.6374269005847953,0.9853157121879589,0.6372980910425844,20,9,7,9,77,23,3,15,8,142,0,0,0,434,0,0,10,95
iter60_cv_split3,0.5789473684210527,0.6374269005847953,0.9779735682819384,0.6372980910425844,0,19,17,2,85,22,1,11,14,142,0,0,0,433,1,1,13,91
iter60_cv_split4,0.5380116959064327,0.6374269005847953,0.9882525697503671,0.6372980910425844,0,30,6,3,80,26,0,14,12,142,0,0,0,434,0,0,8,97
iter60_cv_split5,0.5178571428571429,0.6369047619047619,0.9853801169590644,0.6374269005847953,0,19,16,7,79,21,2,16,8,143,0,0,0,436,0,0,10,95
iter61_cv_split1,0.7485380116959064,0.6374269005847953,0.9750367107195301,0.6372980910425844,23,12,0,4,92,13,1,13,13,143,0,0,0,432,2,0,15,89
iter61_cv_split2,0.6023391812865497,0.6374269005847953,0.9882525697503671,0.6372980910425844,0,29,7,1,93,15,1,15,10,142,0,0,0,434,0,1,7,97
iter61_cv_split3,0.5380116959064327,0.6374269005847953,0.9926578560939795,0.6372980910425844,6,15,15,6,78,25,0,18,8,142,0,0,0,434,0,1,4,100
iter61_cv_split4,0.5614035087719298,0.6374269005847953,0.9794419970631424,0.6372980910425844,0,36,0,3,88,18,1,17,8,142,0,0,0,434,0,1,13,91
iter61_cv_split5,0.4880952380952381,0.6369047619047619,0.9809941520467836,0.6374269005847953,0,21,14,8,71,28,0,15,11,143,0,0,1,434,1,0,11,94
iter62_cv_split1,0.5789473684210527,0.6374269005847953,0.9794419970631424,0.6372980910425844,5,19,11,6,84,19,0,17,10,142,1,0,1,433,0,0,12,92
iter62_cv_split2,0.5672514619883041,0.6374269005847953,0.9809104258443465,0.6372980910425844,4,19,13,6,83,20,0,16,10,142,0,0,0,434,0,1,12,92
iter62_cv_split3,0.6198830409356725,0.6374269005847953,0.9838472834067548,0.6372980910425844,7,17,12,4,91,14,4,14,8,142,0,0,0,434,0,0,11,94
iter62_cv_split4,0.5380116959064327,0.6374269005847953,0.9882525697503671,0.6372980910425844,0,32,4,7,81,21,1,14,11,142,0,0,0,434,0,1,7,97
iter62_cv_split5,0.5714285714285714,0.6369047619047619,0.9926900584795322,0.6374269005847953,14,21,0,1,76,30,1,19,6,143,0,0,0,436,0,0,5,100
iter63_cv_split1,0.6257309941520468,0.6374269005847953,0.9765051395007343,0.6372980910425844,12,11,12,8,80,21,1,11,15,143,0,0,0,434,0,0,16,88
iter63_cv_split2,0.4853801169590643,0.6374269005847953,0.986784140969163,0.6372980910425844,0,22,14,9,76,24,1,18,7,142,0,0,0,434,0,1,8,96
iter63_cv_split3,0.5614035087719298,0.6374269005847953,0.986784140969163,0.6372980910425844,13,23,0,5,75,29,1,17,8,142,0,0,0,434,0,1,8,96
iter63_cv_split4,0.5263157894736842,0.6374269005847953,0.9809104258443465,0.6372980910425844,5,15,16,10,77,22,2,16,8,142,0,0,0,432,2,1,10,94
iter63_cv_split5,0.5952380952380952,0.6369047619047619,0.9868421052631579,0.6374269005847953,0,30,5,9,90,8,2,14,10,143,0,0,0,436,0,0,9,96
iter64_cv_split1,0.5672514619883041,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,4,31,6,86,17,1,15,11,143,0,0,0,434,0,0,10,94
iter64_cv_split2,0.5847953216374269,0.6374269005847953,0.986784140969163,0.6372980910425844,0,21,15,1,87,21,1,12,13,142,0,0,0,433,1,0,8,97
iter64_cv_split3,0.6608187134502924,0.6374269005847953,0.9823788546255506,0.6372980910425844,14,15,7,5,92,12,0,19,7,142,0,0,0,434,0,0,12,93
iter64_cv_split4,0.47953216374269003,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,30,6,7,71,31,0,15,11,142,0,0,0,434,0,1,10,94
iter64_cv_split5,0.5535714285714286,0.6369047619047619,0.9809941520467836,0.6374269005847953,0,21,14,7,82,18,2,13,11,143,0,0,0,435,1,1,11,93
iter65_cv_split1,0.5555555555555556,0.6374269005847953,0.9926578560939795,0.6372980910425844,0,18,17,1,86,22,2,16,9,143,0,0,0,434,0,0,5,99
iter65_cv_split2,0.45614035087719296,0.6374269005847953,0.986784140969163,0.6372980910425844,0,16,20,6,66,37,1,13,12,142,0,0,0,434,0,1,8,96
iter65_cv_split3,0.6549707602339181,0.6374269005847953,0.9823788546255506,0.6372980910425844,8,24,4,0,95,14,0,17,9,142,0,0,0,433,1,1,10,94
iter65_cv_split4,0.543859649122807,0.6374269005847953,0.9838472834067548,0.6372980910425844,0,11,25,8,84,17,2,15,9,142,0,0,0,434,0,0,11,94
iter65_cv_split5,0.6428571428571429,0.6369047619047619,0.97953216374269,0.6374269005847953,24,6,5,12,73,22,0,15,11,143,0,0,0,436,0,1,13,91
iter66_cv_split1,0.5847953216374269,0.6374269005847953,0.9779735682819384,0.6372980910425844,5,21,9,4,84,21,2,14,11,143,0,0,0,434,0,1,14,89
iter66_cv_split2,0.631578947368421,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,28,8,3,99,7,1,16,9,142,0,0,0,434,0,0,10,95
iter66_cv_split3,0.52046783625731,0.6374269005847953,0.9853157121879589,0.6372980910425844,0,16,20,11,83,15,1,19,6,142,0,0,0,434,0,0,10,95
iter66_cv_split4,0.5672514619883041,0.6374269005847953,0.9853157121879589,0.6372980910425844,4,27,5,9,81,19,1,13,12,142,0,0,1,433,0,1,8,96
iter66_cv_split5,0.6547619047619048,0.6369047619047619,0.9751461988304093,0.6374269005847953,8,17,10,7,89,11,1,12,13,143,0,0,1,435,0,1,15,89
iter67_cv_split1,0.543859649122807,0.6374269005847953,0.9882525697503671,0.6372980910425844,0,27,8,9,82,18,2,14,11,143,0,0,0,434,0,0,8,96
iter67_cv_split2,0.5964912280701754,0.6374269005847953,0.9809104258443465,0.6372980910425844,8,28,0,5,80,24,1,11,14,142,0,0,0,434,0,1,12,92
