,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter37_cv_split1,0.6292134831460674,0.6404494382022472,0.8746438746438746,0.6467236467236467,0,4,1,0,45,12,0,16,11,18,2,0,1,212,14,2,25,77
iter37_cv_split2,0.5909090909090909,0.6477272727272727,0.8977272727272727,0.6448863636363636,0,4,1,2,46,9,0,20,6,19,1,0,1,213,13,2,19,84
iter37_cv_split3,0.6818181818181818,0.6477272727272727,0.8778409090909091,0.6448863636363636,0,4,1,0,46,11,1,11,14,17,2,1,0,210,17,1,22,82
iter37_cv_split4,0.7159090909090909,0.6477272727272727,0.8636363636363636,0.6448863636363636,1,1,3,1,51,5,0,15,11,18,1,1,1,202,24,0,21,84
iter37_cv_split5,0.5977011494252874,0.6436781609195402,0.8753541076487252,0.6458923512747875,1,4,0,0,42,14,1,16,9,17,3,0,0,215,13,1,27,77
iter38_cv_split1,0.6853932584269663,0.6404494382022472,0.8888888888888888,0.6467236467236467,1,2,2,0,48,9,1,14,12,17,2,1,0,212,15,0,21,83
iter38_cv_split2,0.4772727272727273,0.6477272727272727,0.8977272727272727,0.6448863636363636,0,2,3,1,34,22,0,18,8,17,2,1,0,212,15,1,17,87
iter38_cv_split3,0.6590909090909091,0.6477272727272727,0.875,0.6448863636363636,0,5,0,0,52,5,1,19,6,18,2,0,0,208,19,1,22,82
iter38_cv_split4,0.6363636363636364,0.6477272727272727,0.8863636363636364,0.6448863636363636,0,4,1,2,42,13,0,12,14,19,1,0,0,208,19,1,19,85
iter38_cv_split5,0.7011494252873564,0.6436781609195402,0.8526912181303116,0.6458923512747875,0,5,0,0,51,5,0,16,10,18,1,1,2,204,22,2,24,79
iter39_cv_split1,0.6629213483146067,0.6404494382022472,0.8689458689458689,0.6467236467236467,0,4,1,0,47,10,0,15,12,17,3,0,1,207,19,2,21,81
iter39_cv_split2,0.625,0.6477272727272727,0.875,0.6448863636363636,0,4,1,0,44,13,1,14,11,18,2,0,0,213,14,1,27,77
iter39_cv_split3,0.625,0.6477272727272727,0.8778409090909091,0.6448863636363636,0,3,2,0,44,13,0,15,11,17,2,1,0,208,19,0,21,84
iter39_cv_split4,0.5681818181818182,0.6477272727272727,0.8920454545454546,0.6448863636363636,0,4,1,1,44,12,1,19,6,18,2,0,1,215,11,1,23,81
iter39_cv_split5,0.7011494252873564,0.6436781609195402,0.8640226628895185,0.6458923512747875,0,3,2,0,52,4,0,17,9,18,1,1,1,210,17,1,27,77
iter40_cv_split1,0.5955056179775281,0.6404494382022472,0.886039886039886,0.6467236467236467,0,5,0,1,44,12,1,17,9,17,3,0,0,212,15,1,21,82
iter40_cv_split2,0.6136363636363636,0.6477272727272727,0.8636363636363636,0.6448863636363636,0,4,1,0,46,11,0,18,8,18,2,0,1,206,20,1,24,80
iter40_cv_split3,0.5340909090909091,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,3,2,1,35,21,0,14,12,19,1,0,0,206,21,2,18,85
iter40_cv_split4,0.6363636363636364,0.6477272727272727,0.8835227272727273,0.6448863636363636,0,3,2,0,46,11,0,16,10,18,2,0,0,213,14,2,23,80
iter40_cv_split5,0.6781609195402298,0.6436781609195402,0.8753541076487252,0.6458923512747875,0,4,1,0,52,4,0,19,7,17,3,0,0,209,19,0,22,83
iter41_cv_split1,0.6067415730337079,0.6404494382022472,0.8888888888888888,0.6467236467236467,1,2,2,0,42,15,0,16,11,17,3,0,0,213,14,1,21,82
iter41_cv_split2,0.6931818181818182,0.6477272727272727,0.8835227272727273,0.6448863636363636,0,3,2,0,51,6,0,16,10,16,2,2,0,211,16,1,20,84
iter41_cv_split3,0.6590909090909091,0.6477272727272727,0.8693181818181818,0.6448863636363636,0,3,2,0,50,7,0,18,8,17,3,0,1,211,15,2,25,78
iter41_cv_split4,0.625,0.6477272727272727,0.8863636363636364,0.6448863636363636,1,2,2,1,46,10,1,17,8,19,0,1,0,211,16,1,22,82
iter41_cv_split5,0.6206896551724138,0.6436781609195402,0.8895184135977338,0.6458923512747875,0,5,0,0,40,16,1,11,14,19,1,0,1,212,15,1,21,83
iter42_cv_split1,0.651685393258427,0.6404494382022472,0.8888888888888888,0.6467236467236467,0,4,1,1,47,9,1,15,11,17,2,1,0,212,15,1,20,83
iter42_cv_split2,0.6818181818181818,0.6477272727272727,0.8892045454545454,0.6448863636363636,0,4,1,0,51,6,0,17,9,19,1,0,0,211,16,2,20,83
iter42_cv_split3,0.625,0.6477272727272727,0.8664772727272727,0.6448863636363636,1,3,1,1,41,15,0,13,13,18,1,1,1,207,19,1,24,80
iter42_cv_split4,0.5681818181818182,0.6477272727272727,0.8806818181818182,0.6448863636363636,0,2,3,1,41,15,0,17,9,17,3,0,0,211,16,2,21,82
iter42_cv_split5,0.6206896551724138,0.6436781609195402,0.8696883852691218,0.6458923512747875,1,2,2,0,47,9,1,19,6,17,3,0,0,209,19,1,23,81
iter43_cv_split1,0.5842696629213483,0.6404494382022472,0.8917378917378918,0.6467236467236467,0,3,2,0,43,14,0,18,9,18,2,0,0,213,14,1,21,82
