,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter1_cv_split1,0.8518518518518519,0.8043478260869565,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter1_cv_split2,0.8518518518518519,0.7173913043478262,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter1_cv_split3,0.8518518518518519,0.6304347826086957,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter1_cv_split4,0.8846153846153846,0.6521739130434783,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter1_cv_split5,0.88,0.7348484848484849,0.88,1.0,1.0,0.8598130841121495
iter2_cv_split1,0.8518518518518519,0.5652173913043479,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter2_cv_split2,0.8518518518518519,0.7391304347826086,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter2_cv_split3,0.8518518518518519,0.6467391304347826,0.8518518518518519,1.0,1.0,0.8666666666666667
iter2_cv_split4,0.8846153846153846,0.5507246376811594,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter2_cv_split5,0.88,0.8181818181818181,0.88,0.9906542056074766,1.0,0.8598130841121495
iter3_cv_split1,0.8518518518518519,0.7934782608695652,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter3_cv_split2,0.8518518518518519,0.4836956521739131,0.8518518518518519,1.0,1.0,0.8666666666666667
iter3_cv_split3,0.8518518518518519,0.7282608695652174,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter3_cv_split4,0.8846153846153846,0.8695652173913044,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter3_cv_split5,0.88,0.6060606060606061,0.88,0.9906542056074766,1.0,0.8598130841121495
iter4_cv_split1,0.8518518518518519,0.5217391304347826,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter4_cv_split2,0.8518518518518519,0.6304347826086957,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter4_cv_split3,0.8518518518518519,0.9130434782608696,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter4_cv_split4,0.8846153846153846,0.7681159420289856,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter4_cv_split5,0.88,0.6666666666666667,0.88,1.0,1.0,0.8598130841121495
iter5_cv_split1,0.8518518518518519,0.46739130434782605,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter5_cv_split2,0.8518518518518519,0.8695652173913043,0.8518518518518519,1.0,1.0,0.8666666666666667
iter5_cv_split3,0.8518518518518519,0.7608695652173914,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter5_cv_split4,0.8846153846153846,0.46376811594202905,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter5_cv_split5,0.88,0.7272727272727272,0.88,0.9906542056074766,1.0,0.8598130841121495
iter6_cv_split1,0.8518518518518519,0.5326086956521738,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter6_cv_split2,0.8518518518518519,0.6956521739130435,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter6_cv_split3,0.8518518518518519,0.7336956521739131,0.8518518518518519,1.0,1.0,0.8666666666666667
iter6_cv_split4,0.8846153846153846,0.782608695652174,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter6_cv_split5,0.88,0.6212121212121212,0.88,0.9906542056074766,1.0,0.8598130841121495
iter7_cv_split1,0.8518518518518519,0.7826086956521738,0.8518518518518519,1.0,1.0,0.8666666666666667
iter7_cv_split2,0.8518518518518519,0.5108695652173912,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter7_cv_split3,0.8518518518518519,0.9456521739130435,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter7_cv_split4,0.8846153846153846,0.7101449275362319,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter7_cv_split5,0.88,0.5,0.88,0.9906542056074766,1.0,0.8598130841121495
iter8_cv_split1,0.8518518518518519,0.7717391304347826,0.8518518518518519,1.0,1.0,0.8666666666666667
iter8_cv_split2,0.8518518518518519,0.6630434782608696,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter8_cv_split3,0.8518518518518519,0.7608695652173912,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter8_cv_split4,0.8846153846153846,0.3913043478260869,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter8_cv_split5,0.88,0.7878787878787878,0.88,0.9906542056074766,1.0,0.8598130841121495
iter9_cv_split1,0.8518518518518519,0.7934782608695652,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter9_cv_split2,0.8518518518518519,0.42391304347826086,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter9_cv_split3,0.8518518518518519,0.7065217391304348,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter9_cv_split4,0.8846153846153846,0.7391304347826086,0.8846153846153846,1.0,1.0,0.8584905660377359
iter9_cv_split5,0.88,0.696969696969697,0.88,0.9906542056074766,1.0,0.8598130841121495
iter10_cv_split1,0.8518518518518519,0.7282608695652174,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter10_cv_split2,0.8518518518518519,0.44565217391304346,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter10_cv_split3,0.8518518518518519,0.75,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter10_cv_split4,0.8846153846153846,0.8043478260869565,0.8846153846153846,1.0,1.0,0.8584905660377359
iter10_cv_split5,0.88,0.8636363636363638,0.88,0.9906542056074766,1.0,0.8598130841121495
iter11_cv_split1,0.8518518518518519,0.6521739130434783,0.8518518518518519,1.0,1.0,0.8666666666666667
iter11_cv_split2,0.8518518518518519,0.5978260869565217,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter11_cv_split3,0.8518518518518519,0.7608695652173912,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter11_cv_split4,0.8846153846153846,0.5362318840579711,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter11_cv_split5,0.88,0.7575757575757577,0.88,0.9906542056074766,1.0,0.8598130841121495
iter12_cv_split1,0.8518518518518519,0.5597826086956521,0.8518518518518519,1.0,1.0,0.8666666666666667
iter12_cv_split2,0.8518518518518519,0.9021739130434782,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter12_cv_split3,0.8518518518518519,0.8586956521739131,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter12_cv_split4,0.8846153846153846,0.6956521739130435,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter12_cv_split5,0.88,0.4393939393939394,0.88,0.9906542056074766,1.0,0.8598130841121495
iter13_cv_split1,0.8518518518518519,0.5869565217391304,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter13_cv_split2,0.8518518518518519,0.7608695652173912,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter13_cv_split3,0.8518518518518519,0.6304347826086956,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter13_cv_split4,0.8846153846153846,0.8985507246376812,0.8846153846153846,1.0,1.0,0.8584905660377359
iter13_cv_split5,0.88,0.8787878787878788,0.88,0.9906542056074766,1.0,0.8598130841121495
iter14_cv_split1,0.8518518518518519,0.6521739130434783,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter14_cv_split2,0.8518518518518519,0.7282608695652173,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter14_cv_split3,0.8518518518518519,0.7065217391304348,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter14_cv_split4,0.8846153846153846,0.5362318840579711,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter14_cv_split5,0.88,0.5303030303030303,0.88,1.0,1.0,0.8598130841121495
iter15_cv_split1,0.8518518518518519,0.6413043478260869,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter15_cv_split2,0.8518518518518519,0.6630434782608696,0.8518518518518519,1.0,1.0,0.8666666666666667
iter15_cv_split3,0.8518518518518519,0.5978260869565217,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter15_cv_split4,0.8846153846153846,0.8115942028985508,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter15_cv_split5,0.88,0.9393939393939393,0.88,0.9906542056074766,1.0,0.8598130841121495
iter16_cv_split1,0.8518518518518519,0.5815217391304348,0.8518518518518519,1.0,1.0,0.8666666666666667
iter16_cv_split2,0.8518518518518519,0.6739130434782609,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter16_cv_split3,0.8518518518518519,0.5108695652173912,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter16_cv_split4,0.8846153846153846,0.463768115942029,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter16_cv_split5,0.88,0.9696969696969697,0.88,0.9906542056074766,1.0,0.8598130841121495
iter17_cv_split1,0.8518518518518519,0.4673913043478261,0.8518518518518519,1.0,1.0,0.8666666666666667
iter17_cv_split2,0.8518518518518519,0.6739130434782609,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter17_cv_split3,0.8518518518518519,0.6521739130434783,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter17_cv_split4,0.8846153846153846,0.5797101449275364,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter17_cv_split5,0.88,0.7727272727272727,0.88,0.9906542056074766,1.0,0.8598130841121495
iter18_cv_split1,0.8518518518518519,0.7934782608695652,0.8518518518518519,1.0,1.0,0.8666666666666667
iter18_cv_split2,0.8518518518518519,0.6956521739130435,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter18_cv_split3,0.8518518518518519,0.75,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter18_cv_split4,0.8846153846153846,0.6811594202898551,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter18_cv_split5,0.88,0.696969696969697,0.88,0.9906542056074766,1.0,0.8598130841121495
iter19_cv_split1,0.8518518518518519,0.6086956521739131,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter19_cv_split2,0.8518518518518519,0.7717391304347826,0.8518518518518519,0.9904761904761905,1.0,0.8666666666666667
iter19_cv_split3,0.8518518518518519,0.7771739130434783,0.8518518518518519,1.0,1.0,0.8666666666666667
iter19_cv_split4,0.8846153846153846,0.4782608695652174,0.8846153846153846,0.9905660377358491,1.0,0.8584905660377359
iter19_cv_split5,0.88,0.7424242424242425,0.88,0.9906542056074766,1.0,0.8598130841121495
