,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter10_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter10_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter11_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter11_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter11_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter11_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter11_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter12_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter12_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter12_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter12_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter12_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter13_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter13_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter13_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter13_cv_split4,0.9230769230769231,0.6666666666666667,0.8846153846153846,1.0,1.0,0.8584905660377359
iter13_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter14_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter14_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter14_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter14_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter14_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter15_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter15_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter15_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter15_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter15_cv_split5,0.92,0.6666666666666667,0.88,1.0,1.0,0.8598130841121495
iter16_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter16_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter16_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter16_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter16_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter17_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter17_cv_split2,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter17_cv_split3,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
iter17_cv_split4,0.8846153846153846,0.5,0.8846153846153846,1.0,1.0,0.8584905660377359
iter17_cv_split5,0.88,0.5,0.88,1.0,1.0,0.8598130841121495
iter18_cv_split1,0.8518518518518519,0.5,0.8518518518518519,1.0,1.0,0.8666666666666667
