,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter65_cv_split5,0.631578947368421,0.6374269005847953,0.9072463768115943,0.6333333333333333,6,7,13,11,78,20,3,9,24,105,0,0,1,389,47,1,15,132
iter66_cv_split1,0.6206896551724138,0.632183908045977,0.9184861717612809,0.6346433770014556,0,20,7,6,84,20,0,13,24,103,1,0,4,396,36,1,14,132
iter66_cv_split2,0.5804597701149425,0.632183908045977,0.9213973799126638,0.6346433770014556,0,7,20,9,76,25,2,10,25,102,0,2,3,400,33,1,15,131
iter66_cv_split3,0.5964912280701754,0.631578947368421,0.9130434782608695,0.6347826086956522,0,17,9,5,80,23,2,13,22,105,0,0,7,392,39,2,12,133
iter66_cv_split4,0.631578947368421,0.6374269005847953,0.9217391304347826,0.6333333333333333,5,5,15,1,80,28,2,12,23,105,0,1,2,397,38,2,11,134
iter66_cv_split5,0.6081871345029239,0.6374269005847953,0.9246376811594202,0.6333333333333333,0,11,15,3,78,28,2,8,26,105,0,0,5,400,32,1,14,133
iter67_cv_split1,0.6206896551724138,0.632183908045977,0.9112081513828238,0.6346433770014556,4,5,18,11,80,19,1,12,24,103,0,1,3,394,39,0,18,129
iter67_cv_split2,0.6551724137931034,0.632183908045977,0.9097525473071325,0.6346433770014556,3,3,21,2,87,21,0,13,24,104,0,0,3,390,43,1,15,131
iter67_cv_split3,0.672514619883041,0.631578947368421,0.9188405797101449,0.6347826086956522,8,18,0,2,84,22,3,11,23,105,0,0,6,398,34,2,14,131
iter67_cv_split4,0.6491228070175439,0.6374269005847953,0.9217391304347826,0.6333333333333333,0,15,10,5,90,14,1,15,21,106,0,0,4,397,36,0,14,133
iter67_cv_split5,0.6081871345029239,0.6374269005847953,0.9217391304347826,0.6333333333333333,0,8,18,3,76,30,2,6,28,105,0,0,5,400,32,2,15,131
iter68_cv_split1,0.5804597701149425,0.632183908045977,0.9141193595342066,0.6346433770014556,3,18,6,7,74,29,1,12,24,103,0,1,5,398,33,2,18,127
iter68_cv_split2,0.7241379310344828,0.632183908045977,0.9213973799126638,0.6346433770014556,14,12,1,4,86,20,0,11,26,104,0,0,8,394,34,0,12,135
iter68_cv_split3,0.7134502923976608,0.631578947368421,0.9202898550724637,0.6347826086956522,6,7,13,3,88,17,2,7,28,104,0,1,2,400,36,0,16,131
iter68_cv_split4,0.6549707602339181,0.6374269005847953,0.9014492753623189,0.6333333333333333,0,15,10,7,90,12,1,14,22,104,0,2,5,389,43,1,17,129
iter68_cv_split5,0.695906432748538,0.6374269005847953,0.9115942028985508,0.6333333333333333,8,6,12,3,87,19,0,12,24,105,0,0,0,390,47,0,14,134
iter69_cv_split1,0.6839080459770115,0.632183908045977,0.925764192139738,0.6346433770014556,9,6,12,3,85,22,1,11,25,104,0,0,4,400,32,1,14,132
iter69_cv_split2,0.6666666666666666,0.632183908045977,0.9024745269286754,0.6346433770014556,0,11,16,1,89,20,1,9,27,104,0,0,4,385,47,2,14,131
iter69_cv_split3,0.6374269005847953,0.631578947368421,0.9202898550724637,0.6347826086956522,5,10,11,1,81,26,1,13,23,105,0,0,3,400,35,2,15,130
iter69_cv_split4,0.6608187134502924,0.6374269005847953,0.9246376811594202,0.6333333333333333,5,3,17,5,83,21,2,10,25,104,0,2,2,401,34,1,13,133
iter69_cv_split5,0.695906432748538,0.6374269005847953,0.9057971014492754,0.6333333333333333,6,5,15,8,87,14,2,8,26,105,0,0,6,390,41,1,17,130
iter70_cv_split1,0.6149425287356322,0.632183908045977,0.9141193595342066,0.6346433770014556,0,15,12,6,80,24,1,9,27,104,0,0,7,392,37,2,13,132
iter70_cv_split2,0.6609195402298851,0.632183908045977,0.9155749636098981,0.6346433770014556,10,9,8,2,86,22,1,17,19,104,0,0,6,393,37,1,14,132
iter70_cv_split3,0.6257309941520468,0.631578947368421,0.9057971014492754,0.6347826086956522,0,10,16,2,82,24,3,9,25,104,0,1,9,389,40,0,15,132
iter70_cv_split4,0.672514619883041,0.6374269005847953,0.9159420289855073,0.6333333333333333,10,2,13,0,80,29,2,10,25,106,0,0,2,394,41,1,14,132
iter70_cv_split5,0.6491228070175439,0.6374269005847953,0.927536231884058,0.6333333333333333,3,10,13,2,84,23,1,11,24,102,0,3,2,406,29,3,13,132
iter71_cv_split1,0.7126436781609196,0.632183908045977,0.9155749636098981,0.6346433770014556,5,12,10,4,92,14,0,10,27,102,2,0,6,396,34,1,15,131
iter71_cv_split2,0.6206896551724138,0.632183908045977,0.9243085880640466,0.6346433770014556,4,19,4,1,82,27,1,14,22,104,0,0,4,399,33,2,13,132
iter71_cv_split3,0.6374269005847953,0.631578947368421,0.9144927536231884,0.6347826086956522,0,15,11,6,84,18,2,10,25,105,0,0,6,396,36,1,16,130
iter71_cv_split4,0.5614035087719298,0.6374269005847953,0.9333333333333333,0.6333333333333333,8,4,13,9,70,30,0,19,18,106,0,0,2,403,32,1,11,135
iter71_cv_split5,0.6081871345029239,0.6374269005847953,0.9144927536231884,0.6333333333333333,3,9,14,3,76,30,1,10,25,105,0,0,7,392,38,0,14,134
iter72_cv_split1,0.5747126436781609,0.632183908045977,0.9155749636098981,0.6346433770014556,0,17,10,4,74,32,0,11,26,104,0,0,5,391,40,0,13,134
iter72_cv_split2,0.6206896551724138,0.632183908045977,0.9228529839883551,0.6346433770014556,5,10,12,7,80,23,0,14,23,104,0,0,2,397,37,1,13,133
iter72_cv_split3,0.6666666666666666,0.631578947368421,0.9159420289855073,0.6347826086956522,6,13,7,3,82,23,1,10,26,105,0,0,4,399,35,3,16,128
iter72_cv_split4,0.7076023391812866,0.6374269005847953,0.9057971014492754,0.6333333333333333,5,5,15,2,92,15,1,12,24,105,0,1,9,388,40,0,15,132
iter72_cv_split5,0.672514619883041,0.6374269005847953,0.9144927536231884,0.6333333333333333,5,4,17,7,85,17,2,9,25,105,0,0,1,393,43,2,13,133
iter73_cv_split1,0.5862068965517241,0.632183908045977,0.9330422125181951,0.6346433770014556,8,10,9,2,70,38,3,10,24,104,0,0,2,402,32,2,10,135
iter73_cv_split2,0.6149425287356322,0.632183908045977,0.9126637554585153,0.6346433770014556,7,9,11,2,77,31,2,12,23,101,0,3,2,392,42,0,13,134
iter73_cv_split3,0.6257309941520468,0.631578947368421,0.9115942028985508,0.6347826086956522,0,9,17,15,81,12,0,11,26,105,0,0,10,391,37,1,13,133
iter73_cv_split4,0.631578947368421,0.6374269005847953,0.9318840579710145,0.6333333333333333,5,16,4,2,79,28,0,13,24,106,0,0,1,406,30,1,15,131
iter73_cv_split5,0.5847953216374269,0.6374269005847953,0.8927536231884058,0.6333333333333333,5,13,8,6,72,31,4,9,23,105,0,0,8,378,51,1,14,133
iter74_cv_split1,0.5287356321839081,0.632183908045977,0.9141193595342066,0.6346433770014556,0,9,18,8,70,32,0,15,22,104,0,0,5,392,39,0,15,132
iter74_cv_split2,0.6206896551724138,0.632183908045977,0.9155749636098981,0.6346433770014556,4,15,8,9,79,22,0,12,25,104,0,0,2,396,38,2,16,129
iter74_cv_split3,0.6140350877192983,0.631578947368421,0.9188405797101449,0.6347826086956522,4,18,4,6,76,26,6,6,25,105,0,0,6,397,35,1,14,132
iter74_cv_split4,0.6140350877192983,0.6374269005847953,0.9202898550724637,0.6333333333333333,5,10,10,5,78,26,0,15,22,106,0,0,5,395,37,0,13,134
iter74_cv_split5,0.7076023391812866,0.6374269005847953,0.9202898550724637,0.6333333333333333,0,6,20,1,96,12,2,9,25,105,0,0,3,393,41,0,11,137
iter75_cv_split1,0.5517241379310345,0.632183908045977,0.9272197962154294,0.6346433770014556,5,4,18,3,64,43,2,8,27,103,0,1,6,397,33,1,9,137
iter75_cv_split2,0.6724137931034483,0.632183908045977,0.9286754002911208,0.6346433770014556,0,15,12,2,90,18,1,9,27,104,0,0,2,401,33,2,12,133
iter75_cv_split3,0.6608187134502924,0.631578947368421,0.908695652173913,0.6347826086956522,2,18,6,7,87,14,1,12,24,104,1,0,6,393,39,4,13,130
iter75_cv_split4,0.6900584795321637,0.6374269005847953,0.908695652173913,0.6333333333333333,6,11,8,8,86,15,1,10,26,105,0,1,4,396,37,3,18,126
iter75_cv_split5,0.5789473684210527,0.6374269005847953,0.9101449275362319,0.6333333333333333,0,3,23,7,77,25,1,13,22,105,0,0,6,390,41,1,14,133
iter76_cv_split1,0.5977011494252874,0.632183908045977,0.9199417758369723,0.6346433770014556,5,9,13,15,74,21,0,12,25,104,0,0,5,396,35,2,13,132
iter76_cv_split2,0.6666666666666666,0.632183908045977,0.9155749636098981,0.6346433770014556,5,12,10,3,89,18,1,14,22,104,0,0,5,393,38,1,14,132
iter76_cv_split3,0.6023391812865497,0.631578947368421,0.9318840579710145,0.6347826086956522,0,13,13,3,81,24,2,13,22,105,0,0,3,404,31,2,11,134
iter76_cv_split4,0.5263157894736842,0.6374269005847953,0.9202898550724637,0.6333333333333333,0,18,7,4,67,38,3,11,23,106,0,0,6,397,34,0,15,132
iter76_cv_split5,0.6608187134502924,0.6374269005847953,0.9101449275362319,0.6333333333333333,5,7,14,0,84,25,0,12,24,105,0,0,5,392,40,2,15,131
iter77_cv_split1,0.6954022988505747,0.632183908045977,0.9024745269286754,0.6346433770014556,7,7,13,2,93,15,1,15,21,104,0,0,4,385,47,3,13,131
iter77_cv_split2,0.5804597701149425,0.632183908045977,0.9112081513828238,0.6346433770014556,0,7,20,6,76,28,1,11,25,104,0,0,2,394,40,2,17,128
iter77_cv_split3,0.631578947368421,0.631578947368421,0.9333333333333333,0.6347826086956522,7,7,12,6,77,25,1,12,24,105,0,0,1,405,32,1,12,134
iter77_cv_split4,0.5672514619883041,0.6374269005847953,0.9072463768115943,0.6333333333333333,0,14,11,7,76,26,2,14,21,106,0,0,3,385,49,0,12,135
iter77_cv_split5,0.6432748538011696,0.6374269005847953,0.9188405797101449,0.6333333333333333,0,15,11,9,88,12,2,12,22,105,0,0,4,397,36,2,14,132
iter78_cv_split1,0.6666666666666666,0.632183908045977,0.9243085880640466,0.6346433770014556,8,14,5,5,86,19,1,14,22,102,0,2,1,400,35,1,13,133
iter78_cv_split2,0.5632183908045977,0.632183908045977,0.9097525473071325,0.6346433770014556,0,9,18,2,75,33,3,11,23,104,0,0,7,394,35,3,17,127
iter78_cv_split3,0.7017543859649122,0.631578947368421,0.9231884057971015,0.6347826086956522,8,14,4,0,92,16,2,15,20,103,2,0,4,399,35,1,11,135
iter78_cv_split4,0.6666666666666666,0.6374269005847953,0.927536231884058,0.6333333333333333,2,0,23,4,84,21,1,8,28,106,0,0,4,401,32,1,13,133
iter78_cv_split5,0.5964912280701754,0.6374269005847953,0.9231884057971015,0.6333333333333333,8,9,9,2,72,35,1,13,22,105,0,0,4,400,33,0,16,132
