,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter60_cv_split1,0.6494252873563219,0.632183908045977,0.9737991266375546,0.6346433770014556,0,23,4,0,97,13,0,21,16,103,1,0,0,435,1,0,16,131
iter60_cv_split2,0.6091954022988506,0.632183908045977,0.9592430858806404,0.6346433770014556,0,12,15,3,88,19,0,19,18,104,0,0,0,430,6,0,22,125
iter60_cv_split3,0.6666666666666666,0.631578947368421,0.9739130434782609,0.6347826086956522,0,16,10,0,97,11,0,20,17,105,0,0,0,436,2,0,16,131
iter60_cv_split4,0.6608187134502924,0.6374269005847953,0.9768115942028985,0.6333333333333333,0,15,10,0,96,13,0,20,17,106,0,0,0,437,0,0,16,131
iter60_cv_split5,0.672514619883041,0.6374269005847953,0.9637681159420289,0.6333333333333333,5,14,7,0,94,15,0,20,16,105,0,0,0,433,4,0,21,127
iter61_cv_split1,0.6264367816091954,0.632183908045977,0.9767103347889374,0.6346433770014556,0,27,0,0,96,14,1,23,13,104,0,0,0,436,0,0,16,131
iter61_cv_split2,0.6609195402298851,0.632183908045977,0.9708879184861717,0.6346433770014556,0,21,6,1,98,11,0,20,17,103,1,0,0,434,2,0,17,130
iter61_cv_split3,0.6783625730994152,0.631578947368421,0.9652173913043478,0.6347826086956522,0,18,8,0,96,12,0,17,20,105,0,0,0,436,2,0,22,125
iter61_cv_split4,0.631578947368421,0.6374269005847953,0.9637681159420289,0.6333333333333333,0,23,2,0,92,17,0,21,16,106,0,0,0,434,3,0,22,125
iter61_cv_split5,0.695906432748538,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,18,8,0,98,11,1,14,21,105,0,0,0,435,2,0,20,128
iter62_cv_split1,0.6379310344827587,0.632183908045977,0.9694323144104804,0.6346433770014556,0,21,6,0,93,17,0,19,18,104,0,0,0,436,0,0,21,126
iter62_cv_split2,0.6436781609195402,0.632183908045977,0.9679767103347889,0.6346433770014556,0,14,13,0,91,19,0,16,21,104,0,0,0,432,4,0,18,129
iter62_cv_split3,0.6432748538011696,0.631578947368421,0.9637681159420289,0.6347826086956522,0,18,8,3,94,11,1,20,16,104,0,1,0,434,4,0,20,127
iter62_cv_split4,0.7368421052631579,0.6374269005847953,0.9652173913043478,0.6333333333333333,9,16,0,1,99,9,1,18,18,106,0,0,0,434,3,0,21,126
iter62_cv_split5,0.695906432748538,0.6374269005847953,0.9637681159420289,0.6333333333333333,0,26,0,0,100,9,0,17,19,105,0,0,0,434,3,0,22,126
iter63_cv_split1,0.7298850574712644,0.632183908045977,0.9665211062590975,0.6346433770014556,7,20,0,0,100,10,0,17,20,104,0,0,0,435,1,0,22,125
iter63_cv_split2,0.6609195402298851,0.632183908045977,0.9694323144104804,0.6346433770014556,0,13,14,0,96,14,0,18,19,104,0,0,0,434,2,0,19,128
iter63_cv_split3,0.6608187134502924,0.631578947368421,0.9710144927536232,0.6347826086956522,0,26,0,0,97,11,1,20,16,105,0,0,0,436,2,0,18,129
iter63_cv_split4,0.6783625730994152,0.6374269005847953,0.9710144927536232,0.6333333333333333,0,12,13,0,97,12,0,18,19,106,0,0,0,436,1,0,19,128
iter63_cv_split5,0.6842105263157895,0.6374269005847953,0.9666666666666667,0.6333333333333333,0,15,11,0,101,8,0,20,16,105,0,0,0,436,1,0,22,126
iter64_cv_split1,0.6379310344827587,0.632183908045977,0.9665211062590975,0.6346433770014556,0,15,12,0,93,17,1,18,18,104,0,0,0,433,3,0,20,127
iter64_cv_split2,0.6666666666666666,0.632183908045977,0.9621542940320232,0.6346433770014556,3,15,9,0,93,17,0,17,20,104,0,0,0,433,3,0,23,124
iter64_cv_split3,0.6374269005847953,0.631578947368421,0.9652173913043478,0.6347826086956522,0,16,10,3,86,19,0,14,23,105,0,0,0,437,1,0,23,124
