,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter50_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter50_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter50_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter51_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter51_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter51_cv_split3,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter51_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter51_cv_split5,0.9583333333333334,0.9583333333333333,3,0,0.5,36,33,1.0,1.0,0,0,0.5,148,148
iter52_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter52_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter52_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter52_cv_split4,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter52_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter53_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter53_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter53_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter53_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter53_cv_split5,0.9583333333333334,0.9583333333333333,3,0,0.5,36,33,1.0,1.0,0,0,0.5,148,148
iter54_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter54_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter54_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter54_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter54_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter55_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter55_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter55_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter55_cv_split4,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter55_cv_split5,0.9444444444444444,0.9444444444444444,4,0,0.5,36,32,1.0,1.0,0,0,0.5,148,148
iter56_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter56_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter56_cv_split3,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter56_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter56_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter57_cv_split1,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter57_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter57_cv_split3,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter57_cv_split4,0.9459459459459459,0.9459459459459459,2,2,0.5,35,35,1.0,1.0,0,0,0.5,147,147
iter57_cv_split5,0.9722222222222222,0.9722222222222222,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter58_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter58_cv_split2,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter58_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter58_cv_split4,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter58_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter59_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter59_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter59_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter59_cv_split4,0.9459459459459459,0.9459459459459459,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter59_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter60_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter60_cv_split2,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter60_cv_split3,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter60_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter60_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter61_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter61_cv_split2,0.9459459459459459,0.9459459459459459,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter61_cv_split3,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter61_cv_split4,0.9459459459459459,0.9459459459459459,4,0,0.5,37,33,1.0,1.0,0,0,0.5,147,147
iter61_cv_split5,0.9861111111111112,0.9861111111111112,1,0,0.5,36,35,1.0,1.0,0,0,0.5,148,148
iter62_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter62_cv_split2,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter62_cv_split3,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter62_cv_split4,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter62_cv_split5,0.9444444444444444,0.9444444444444444,4,0,0.5,36,32,1.0,1.0,0,0,0.5,148,148
iter63_cv_split1,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter63_cv_split2,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter63_cv_split3,0.9594594594594594,0.9594594594594594,1,2,0.5,35,36,1.0,1.0,0,0,0.5,147,147
iter63_cv_split4,0.972972972972973,0.972972972972973,2,0,0.5,37,35,1.0,1.0,0,0,0.5,147,147
iter63_cv_split5,0.9583333333333334,0.9583333333333333,0,3,0.5,33,36,1.0,1.0,0,0,0.5,148,148
iter64_cv_split1,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter64_cv_split2,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter64_cv_split3,0.9594594594594594,0.9594594594594594,3,0,0.5,37,34,1.0,1.0,0,0,0.5,147,147
iter64_cv_split4,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
iter64_cv_split5,0.9722222222222222,0.9722222222222222,2,0,0.5,36,34,1.0,1.0,0,0,0.5,148,148
iter65_cv_split1,0.9864864864864865,0.9864864864864865,1,0,0.5,37,36,1.0,1.0,0,0,0.5,147,147
iter65_cv_split2,1.0,1.0,0,0,0.5,37,37,1.0,1.0,0,0,0.5,147,147
