,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter1_cv_split1,0.8604651162790697,0.6756756756756757,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter1_cv_split2,0.8604651162790697,0.7432432432432433,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter1_cv_split3,0.8604651162790697,0.5360360360360361,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter1_cv_split4,0.8809523809523809,0.6756756756756757,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter1_cv_split5,0.8780487804878049,0.8166666666666667,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter2_cv_split1,0.8604651162790697,0.8603603603603603,0.8604651162790697,1.0,1.0,0.8698224852071006
iter2_cv_split2,0.8604651162790697,0.49099099099099097,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter2_cv_split3,0.8604651162790697,0.5495495495495496,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter2_cv_split4,0.8809523809523809,0.5351351351351351,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter2_cv_split5,0.8780487804878049,0.7722222222222223,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter3_cv_split1,0.8604651162790697,0.6936936936936937,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter3_cv_split2,0.8604651162790697,0.7882882882882883,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter3_cv_split3,0.8604651162790697,0.6486486486486487,0.8604651162790697,0.9763313609467456,1.0,0.8698224852071006
iter3_cv_split4,0.8809523809523809,0.5945945945945945,0.8809523809523809,0.9882352941176471,1.0,0.8647058823529412
iter3_cv_split5,0.8780487804878049,0.5777777777777777,0.8780487804878049,0.9941520467836257,1.0,0.8654970760233918
iter4_cv_split1,0.8604651162790697,0.8333333333333334,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter4_cv_split2,0.8604651162790697,0.7297297297297297,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter4_cv_split3,0.8604651162790697,0.7297297297297298,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter4_cv_split4,0.8809523809523809,0.47027027027027035,0.8809523809523809,0.9941176470588236,1.0,0.8647058823529412
iter4_cv_split5,0.8780487804878049,0.7,0.8780487804878049,0.9766081871345029,1.0,0.8654970760233918
iter5_cv_split1,0.8604651162790697,0.7252252252252253,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter5_cv_split2,0.8604651162790697,0.8423423423423424,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter5_cv_split3,0.8604651162790697,0.7027027027027029,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter5_cv_split4,0.8809523809523809,0.6918918918918919,0.8809523809523809,1.0,1.0,0.8647058823529412
iter5_cv_split5,0.8780487804878049,0.43333333333333335,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter6_cv_split1,0.8604651162790697,0.6801801801801802,0.8604651162790697,0.9763313609467456,1.0,0.8698224852071006
iter6_cv_split2,0.8604651162790697,0.7207207207207208,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter6_cv_split3,0.8604651162790697,0.5360360360360361,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter6_cv_split4,0.8809523809523809,0.7513513513513514,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter6_cv_split5,0.8780487804878049,0.5222222222222221,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter7_cv_split1,0.8604651162790697,0.5810810810810811,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter7_cv_split2,0.8604651162790697,0.5045045045045045,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter7_cv_split3,0.8604651162790697,0.7522522522522523,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter7_cv_split4,0.8809523809523809,0.6864864864864865,0.8809523809523809,0.9882352941176471,1.0,0.8647058823529412
iter7_cv_split5,0.8780487804878049,0.6444444444444444,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter8_cv_split1,0.8604651162790697,0.7927927927927928,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter8_cv_split2,0.8604651162790697,0.7657657657657657,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter8_cv_split3,0.8604651162790697,0.3648648648648649,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter8_cv_split4,0.8809523809523809,0.6648648648648648,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter8_cv_split5,0.8780487804878049,0.7611111111111112,0.8780487804878049,0.9941520467836257,1.0,0.8654970760233918
iter9_cv_split1,0.8604651162790697,0.6621621621621622,0.8604651162790697,0.9763313609467456,1.0,0.8698224852071006
iter9_cv_split2,0.8604651162790697,0.6801801801801802,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter9_cv_split3,0.8604651162790697,0.6801801801801802,0.8604651162790697,0.9940828402366864,1.0,0.8698224852071006
iter9_cv_split4,0.8809523809523809,0.5135135135135135,0.8809523809523809,0.9882352941176471,1.0,0.8647058823529412
iter9_cv_split5,0.8780487804878049,0.8888888888888888,0.8780487804878049,0.9766081871345029,1.0,0.8654970760233918
iter10_cv_split1,0.8604651162790697,0.4054054054054054,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter10_cv_split2,0.8604651162790697,0.7680180180180181,0.8604651162790697,0.9940828402366864,1.0,0.8698224852071006
iter10_cv_split3,0.8604651162790697,0.6441441441441442,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter10_cv_split4,0.8809523809523809,0.6270270270270271,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter10_cv_split5,0.8780487804878049,0.7833333333333333,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
iter11_cv_split1,0.8604651162790697,0.8063063063063063,0.8604651162790697,0.9822485207100592,1.0,0.8698224852071006
iter11_cv_split2,0.8604651162790697,0.45495495495495497,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter11_cv_split3,0.8604651162790697,0.44594594594594594,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter11_cv_split4,0.8809523809523809,0.7675675675675675,0.8809523809523809,0.9823529411764705,1.0,0.8647058823529412
iter11_cv_split5,0.8780487804878049,0.7444444444444445,0.8780487804878049,0.9824561403508771,1.0,0.8654970760233918
