,full_test_accs,full_test_aucs,full_test_null_accs,full_train_accs,full_train_aucs,full_train_null_accs
iter1_cv_split1,0.8372093023255814,0.6463963963963965,0.8604651162790697,0.9822485207100592,0.9916512059369202,0.8698224852071006
iter1_cv_split2,0.9069767441860465,0.7027027027027027,0.8604651162790697,0.9940828402366864,0.9972170686456401,0.8698224852071006
iter1_cv_split3,0.8604651162790697,0.7522522522522523,0.8604651162790697,0.9940828402366864,0.9993815708101422,0.8698224852071006
iter1_cv_split4,0.8571428571428571,0.5837837837837838,0.8809523809523809,0.9882352941176471,0.9875776397515528,0.8647058823529412
iter1_cv_split5,0.8536585365853658,0.7333333333333333,0.8780487804878049,0.9941520467836257,0.9920681551116334,0.8654970760233918
iter2_cv_split1,0.8837209302325582,0.686936936936937,0.8604651162790697,0.9881656804733728,1.0,0.8698224852071006
iter2_cv_split2,0.8604651162790697,0.9234234234234235,0.8604651162790697,0.9881656804733728,0.9953617810760669,0.8698224852071006
iter2_cv_split3,0.813953488372093,0.4774774774774775,0.8604651162790697,0.9881656804733728,0.9876314162028448,0.8698224852071006
iter2_cv_split4,0.8809523809523809,0.6891891891891891,0.8809523809523809,0.9941176470588236,0.9991126885536824,0.8647058823529412
iter2_cv_split5,0.9024390243902439,0.7444444444444445,0.8780487804878049,0.9883040935672515,0.9914806110458285,0.8654970760233918
iter3_cv_split1,0.813953488372093,0.7072072072072073,0.8604651162790697,0.9940828402366864,1.0,0.8698224852071006
iter3_cv_split2,0.8604651162790697,0.8153153153153153,0.8604651162790697,0.9881656804733728,0.9950525664811379,0.8698224852071006
iter3_cv_split3,0.8604651162790697,0.5810810810810811,0.8604651162790697,0.9881656804733728,0.9882498453927024,0.8698224852071006
iter3_cv_split4,0.8571428571428571,0.4918918918918919,0.8809523809523809,0.9941176470588236,0.9994084590357882,0.8647058823529412
iter3_cv_split5,0.8780487804878049,0.7166666666666667,0.8780487804878049,0.9941520467836257,0.9885428907168038,0.8654970760233918
iter4_cv_split1,0.8604651162790697,0.6666666666666667,0.8604651162790697,0.9940828402366864,0.9990723562152134,0.8698224852071006
iter4_cv_split2,0.8837209302325582,0.7927927927927928,0.8604651162790697,0.9881656804733728,0.9851576994434138,0.8698224852071006
